 Date Time CO NO2 CHX NO
 30.12.12 12:00 0.02 0.12 1.57 0.01
 -------- 13:00 0.02 0.11 1.54 0.01
 -------- 14:00 0.02 0.11 1.54 0.01
 -------- 15:00 0.02 0.12 1.55 0.01
 -------- 16:00 0.02 0.16 1.56 0.01
 30.12.12 17:00 0.02 0.18 1.56 0.01
 -------- 18:00 0.02 0.24 1.60 0.01
 -------- 19:00 ---- 0.23 1.60 0.01
 -------- 20:00 ---- 0.23 1.61 0.01
 -------- 21:00 ---- 0.28 1.63 0.03
 30.12.12 22:00 ---- 0.29 1.67 0.08
 -------- 23:00 0.02 0.30 1.69 0.11
 -------- 00:00 0.02 0.31 1.84 0.15
 -------- 01:00 0.02 0.32 1.74 0.16
 -------- 02:00 0.02 0.32 1.69 0.15
 31.12.12 03:00 0.02 0.29 1.64 0.07
 -------- 04:00 ---- 0.29 1.67 0.08
 -------- 05:00 ---- 0.27 1.67 0.06
 -------- 06:00 ---- 0.22 1.61 0.02
 -------- 07:00 ---- 0.20 1.58 0.01
 31.12.12 08:00 ---- 0.18 1.58 0.01
 -------- 09:00 ---- 0.17 1.57 0.02
 -------- 10:00 ---- 0.20 1.57 0.02
 -------- 11:00 ---- 0.19 1.57 0.02
 -------- 12:00 ---- 0.19 1.58 0.03
 31.12.12 13:00 ---- 0.19 1.61 0.03
 -------- 14:00 ---- 0.20 1.62 0.04
 -------- 15:00 0.02 0.21 1.64 0.03
 -------- 16:00 0.02 0.22 1.62 0.02
 -------- 17:00 0.02 0.21 1.63 0.01
 31.12.12 18:00 0.03 0.21 1.65 0.01
 -------- 19:00 0.04 0.22 1.66 0.01
 -------- 20:00 0.04 0.23 1.91 0.01
 -------- 21:00 0.04 0.23 1.65 0.01
 -------- 22:00 0.04 0.24 1.65 0.02
 31.12.12 23:00 0.04 0.26 1.82 0.03
 -------- 00:00 0.05 0.25 1.94 0.03
 -------- 01:00 ---- 0.22 1.78 0.02
 -------- 02:00 ---- 0.19 1.64 0.01
 -------- 03:00 ---- 0.17 1.63 0.00
 01.01.13 04:00 ---- 0.14 1.59 0.00
 -------- 05:00 ---- 0.18 1.59 0.01
 -------- 06:00 ---- 0.15 1.58 0.00
 -------- 07:00 ---- 0.15 1.58 0.00
 -------- 08:00 ---- 0.21 1.65 0.01
 01.01.13 09:00 ---- 0.20 2.02 0.01
 -------- 10:00 ---- 0.17 2.10 0.01
 -------- 11:00 ---- 0.18 1.78 0.02
