 Date Time CO NO2 CHX NO
 10.10.12 00:00 0.04 0.17 1.51 0.00
 -------- 01:00 0.03 0.18 1.53 0.00
 -------- 02:00 0.03 0.19 1.54 0.00
 -------- 03:00 0.02 0.16 1.52 0.00
 -------- 04:00 0.03 0.17 1.51 0.00
 10.10.12 05:00 0.02 0.18 1.52 0.00
 -------- 06:00 0.03 0.26 1.58 0.02
 -------- 07:00 0.05 0.25 1.55 0.01
 -------- 08:00 0.07 0.22 1.57 0.02
 -------- 09:00 0.06 0.19 1.69 0.03
 10.10.12 10:00 0.04 0.18 1.59 0.03
 -------- 11:00 0.04 0.16 1.59 0.04
 -------- 12:00 0.04 0.14 1.55 0.03
 -------- 13:00 0.03 0.13 1.61 0.03
 -------- 14:00 0.04 0.17 1.63 0.02
 10.10.12 15:00 0.03 0.15 1.56 0.01
 -------- 16:00 0.04 0.20 1.69 0.03
 -------- 17:00 0.04 0.19 1.75 0.02
 -------- 18:00 0.05 0.22 1.64 0.01
 -------- 19:00 0.05 0.24 1.64 0.01
 10.10.12 20:00 0.05 0.17 1.52 0.00
 -------- 21:00 0.04 0.18 1.52 0.00
 -------- 22:00 0.05 0.21 1.59 0.01
 -------- 23:00 0.04 0.15 1.48 0.00
 -------- 00:00 0.03 0.12 1.48 0.00
 11.10.12 01:00 0.02 0.09 1.47 0.00
 -------- 02:00 0.02 0.08 1.61 ----
 -------- 03:00 0.02 0.09 1.71 ----
 -------- 04:00 0.02 0.09 1.57 ----
 -------- 05:00 0.02 0.09 1.71 ----
 11.10.12 06:00 0.02 0.12 1.71 0.00
 -------- 07:00 0.02 0.14 1.67 0.01
 -------- 08:00 0.03 0.15 1.65 0.01
 -------- 09:00 0.03 0.15 1.53 0.02
 -------- 10:00 0.02 0.13 1.49 0.02
 11.10.12 11:00 0.02 0.11 1.49 0.01
 -------- 12:00 0.02 0.10 1.48 0.01
 -------- 13:00 0.02 0.09 1.48 0.01
 -------- 14:00 0.03 0.12 1.52 0.02
 -------- 15:00 0.05 0.17 1.66 0.04
 11.10.12 16:00 0.05 0.18 1.58 0.03
 -------- 17:00 0.03 0.17 1.55 0.02
 -------- 18:00 0.05 0.25 1.55 0.04
 -------- 19:00 0.08 0.27 1.66 0.06
 -------- 20:00 0.07 0.25 1.57 0.04
 11.10.12 21:00 0.09 0.27 1.57 0.07
 -------- 22:00 0.06 0.23 1.59 0.04
 -------- 23:00 0.29 0.23 1.87 0.07
