 Date Time CO NO2 CHX NO
 28.01.13 00:00 0.06 0.29 1.58 0.01
 -------- 01:00 0.04 0.31 1.63 0.02
 -------- 02:00 0.03 0.30 1.58 0.01
 -------- 03:00 0.02 0.25 1.57 0.01
 -------- 04:00 0.06 0.26 1.57 0.01
 28.01.13 05:00 0.03 0.24 1.58 0.01
 -------- 06:00 0.04 0.25 1.59 0.01
 -------- 07:00 0.07 0.29 1.61 0.02
 -------- 08:00 0.08 0.31 1.64 0.02
 -------- 09:00 0.09 0.34 1.64 0.03
 28.01.13 10:00 0.11 0.36 1.68 0.05
 -------- 11:00 0.10 0.35 1.67 0.06
 -------- 12:00 0.09 0.32 1.64 0.05
 -------- 13:00 0.09 0.29 1.65 0.06
 -------- 14:00 0.10 0.31 1.65 0.07
 28.01.13 15:00 0.11 0.33 1.67 0.08
 -------- 16:00 0.09 0.30 1.65 0.04
 -------- 17:00 0.08 0.29 1.65 0.03
 -------- 18:00 0.08 0.31 1.67 0.02
 -------- 19:00 0.09 0.30 1.67 0.01
 28.01.13 20:00 0.08 0.30 1.67 0.02
 -------- 21:00 0.09 0.29 1.67 0.01
 -------- 22:00 0.08 0.30 1.67 0.01
 -------- 23:00 0.07 0.29 1.66 0.01
 -------- 00:00 0.06 0.27 1.65 0.01
 29.01.13 01:00 0.04 0.26 1.64 0.00
 -------- 02:00 0.04 0.23 1.65 0.00
 -------- 03:00 0.04 0.24 1.65 0.00
 -------- 04:00 0.03 0.24 1.63 0.00
 -------- 05:00 0.03 0.23 1.63 0.00
 29.01.13 06:00 0.08 0.31 1.66 0.02
 -------- 07:00 0.07 0.34 1.71 0.03
 -------- 08:00 0.12 0.37 1.75 0.10
 -------- 09:00 0.14 0.38 1.75 0.11
 -------- 10:00 0.16 0.38 1.77 0.14
 29.01.13 11:00 0.14 0.35 1.78 0.12
 -------- 12:00 0.09 0.30 1.76 0.08
 -------- 13:00 0.08 0.28 1.74 0.06
 -------- 14:00 0.07 0.27 1.74 0.06
 -------- 15:00 0.07 0.29 1.77 0.07
 29.01.13 16:00 0.09 0.29 1.73 0.06
 -------- 17:00 0.10 0.33 1.74 0.07
 -------- 18:00 0.08 0.35 1.72 0.04
 -------- 19:00 0.08 0.35 1.72 0.04
 -------- 20:00 0.09 0.31 1.71 0.02
 29.01.13 21:00 0.09 0.36 1.73 0.05
 -------- 22:00 0.07 0.33 1.70 0.02
 -------- 23:00 0.06 0.33 1.70 0.02
