 Date Time CO NO2 CHX NO
 25.12.12 12:00 0.02 0.19 1.62 0.01
 -------- 13:00 ---- 0.20 1.60 0.02
 -------- 14:00 ---- 0.21 1.60 0.02
 -------- 15:00 ---- 0.18 1.60 0.01
 -------- 16:00 ---- 0.19 1.61 0.01
 25.12.12 17:00 ---- 0.19 1.61 0.01
 -------- 18:00 ---- 0.20 1.62 0.01
 -------- 19:00 ---- 0.21 1.64 0.01
 -------- 20:00 0.02 0.22 1.66 0.01
 -------- 21:00 0.02 0.23 1.65 0.02
 25.12.12 22:00 0.02 0.22 1.64 0.01
 -------- 23:00 ---- 0.19 1.61 0.01
 -------- 00:00 ---- 0.14 1.60 0.00
 -------- 01:00 ---- 0.14 1.59 0.00
 -------- 02:00 ---- 0.12 1.58 0.00
 26.12.12 03:00 ---- 0.13 1.58 0.00
 -------- 04:00 ---- 0.11 1.59 0.00
 -------- 05:00 ---- 0.11 1.60 0.00
 -------- 06:00 ---- 0.12 1.62 0.00
 -------- 07:00 ---- 0.15 1.74 0.01
 26.12.12 08:00 ---- 0.17 1.75 0.01
 -------- 09:00 0.02 0.20 1.72 0.01
 -------- 10:00 0.02 0.21 1.83 0.01
 -------- 11:00 0.03 0.21 1.82 0.02
 -------- 12:00 0.02 0.16 1.63 0.01
 26.12.12 13:00 ---- 0.17 1.63 0.01
 -------- 14:00 ---- 0.17 1.62 0.01
 -------- 15:00 ---- 0.18 1.61 0.01
 -------- 16:00 ---- 0.17 1.62 0.01
 -------- 17:00 ---- 0.19 1.61 0.01
 26.12.12 18:00 0.02 0.20 1.61 0.01
 -------- 19:00 0.02 0.20 1.62 0.01
 -------- 20:00 0.03 0.21 1.61 0.01
 -------- 21:00 0.02 0.20 1.59 0.01
 -------- 22:00 0.02 0.18 1.58 0.01
 26.12.12 23:00 ---- 0.17 1.57 0.01
 -------- 00:00 ---- 0.15 1.56 0.00
 -------- 01:00 ---- 0.14 1.60 0.00
 -------- 02:00 ---- 0.12 1.55 0.00
 -------- 03:00 ---- 0.13 1.54 0.00
 27.12.12 04:00 ---- 0.23 1.74 0.01
 -------- 05:00 ---- 0.19 1.66 0.01
 -------- 06:00 ---- 0.18 1.58 0.01
 -------- 07:00 ---- 0.15 1.55 0.00
 -------- 08:00 ---- 0.18 1.57 0.01
 27.12.12 09:00 ---- 0.21 1.59 0.01
 -------- 10:00 ---- 0.23 1.58 0.02
 -------- 11:00 ---- 0.24 1.60 0.02
