 Date Time CO OZ NO2 NO
 29.11.12 12:00 ---- 0.10 0.14 0.02
 -------- 13:00 ---- 0.11 0.12 0.02
 -------- 14:00 ---- 0.11 0.12 0.02
 -------- 15:00 ---- 0.10 0.13 0.02
 -------- 16:00 ---- 0.09 0.13 0.02
 29.11.12 17:00 ---- 0.08 0.15 0.02
 -------- 18:00 ---- 0.07 0.14 0.02
 -------- 19:00 ---- 0.08 0.13 0.01
 -------- 20:00 ---- 0.08 0.13 0.02
 -------- 21:00 ---- 0.08 0.13 0.01
 29.11.12 22:00 ---- 0.05 0.13 0.02
 -------- 23:00 ---- 0.05 0.13 0.02
 -------- 00:00 ---- 0.05 0.14 0.02
 -------- 01:00 ---- 0.05 0.13 0.02
 -------- 02:00 ---- 0.07 0.12 0.02
 30.11.12 03:00 ---- 0.08 0.11 0.01
 -------- 04:00 ---- 0.09 0.10 0.01
 -------- 05:00 ---- 0.10 0.08 0.01
 -------- 06:00 ---- 0.09 0.10 0.02
 -------- 07:00 ---- 0.07 0.10 0.02
 30.11.12 08:00 ---- 0.07 0.11 0.02
 -------- 09:00 ---- 0.06 0.12 0.02
 -------- 10:00 0.02 0.05 0.13 0.03
 -------- 11:00 0.02 0.05 0.13 0.04
 -------- 12:00 0.02 0.04 0.14 0.04
 30.11.12 13:00 0.03 0.03 0.14 0.04
 -------- 14:00 0.04 0.03 0.13 0.04
 -------- 15:00 0.04 0.03 0.13 0.04
 -------- 16:00 0.04 0.02 0.13 0.05
 -------- 17:00 ---- 0.01 0.14 0.06
 30.11.12 18:00 0.02 0.01 0.14 0.07
 -------- 19:00 0.02 0.01 0.15 0.10
 -------- 20:00 0.03 0.01 0.16 0.17
 -------- 21:00 0.07 0.01 0.20 0.40
 -------- 22:00 0.14 0.01 0.22 0.32
 30.11.12 23:00 0.15 ---- 0.21 0.32
 -------- 00:00 0.17 0.01 0.21 0.24
 -------- 01:00 0.15 0.01 0.24 0.13
 -------- 02:00 0.11 0.01 0.23 0.06
 -------- 03:00 ---- 0.01 0.24 0.06
 01.12.12 04:00 ---- ---- 0.26 0.11
 -------- 05:00 ---- 0.01 0.25 0.09
 -------- 06:00 ---- 0.04 0.18 0.05
 -------- 07:00 ---- 0.04 0.17 0.06
 -------- 08:00 ---- 0.02 0.18 0.10
 01.12.12 09:00 ---- 0.01 0.18 0.11
 -------- 10:00 ---- 0.01 0.17 0.12
 -------- 11:00 ---- 0.01 0.18 0.19
