 Date Time CO OZ NO2 NO
 23.01.13 12:00 0.18 0.03 0.34 0.25
 -------- 13:00 0.15 0.05 0.30 0.20
 -------- 14:00 0.13 0.08 0.26 0.15
 -------- 15:00 0.11 0.11 0.24 0.12
 -------- 16:00 0.11 0.10 0.25 0.10
 23.01.13 17:00 0.13 0.03 0.35 0.16
 -------- 18:00 0.12 0.01 0.36 0.16
 -------- 19:00 0.13 0.01 0.35 0.12
 -------- 20:00 0.19 0.01 0.35 0.15
 -------- 21:00 0.15 0.01 0.33 0.11
 23.01.13 22:00 0.40 0.06 0.26 0.06
 -------- 23:00 0.15 0.02 0.30 0.11
 -------- 00:00 0.15 0.01 0.34 0.14
 -------- 01:00 0.17 0.01 0.36 0.21
 -------- 02:00 0.33 0.01 0.43 0.57
 24.01.13 03:00 0.37 0.01 0.48 0.80
 -------- 04:00 0.29 0.01 0.76 1.45
 -------- 05:00 0.36 0.01 0.65 1.14
 -------- 06:00 0.43 0.01 0.64 1.14
 -------- 07:00 0.49 0.01 0.63 1.01
 24.01.13 08:00 0.43 0.01 0.55 0.76
 -------- 09:00 0.27 0.01 0.43 0.42
 -------- 10:00 0.16 0.01 0.41 0.28
 -------- 11:00 0.13 0.01 0.38 0.25
 -------- 12:00 0.05 0.03 0.32 0.12
 24.01.13 13:00 0.05 0.06 0.30 0.12
 -------- 14:00 0.08 0.06 0.32 0.13
 -------- 15:00 0.08 0.09 0.27 0.09
 -------- 16:00 0.07 0.09 0.27 0.07
 -------- 17:00 0.08 0.08 0.28 0.08
 24.01.13 18:00 0.07 0.12 0.23 0.06
 -------- 19:00 0.08 0.11 0.27 0.11
 -------- 20:00 0.11 0.07 0.29 0.13
 -------- 21:00 0.09 0.11 0.22 0.09
 -------- 22:00 0.07 0.17 0.18 0.07
 24.01.13 23:00 0.05 0.20 0.15 0.05
 -------- 00:00 0.06 0.14 0.26 0.07
 -------- 01:00 0.08 0.15 0.20 0.03
 -------- 02:00 0.07 0.14 0.24 0.03
 -------- 03:00 0.06 0.10 0.24 0.03
 25.01.13 04:00 0.05 0.13 0.21 0.03
 -------- 05:00 0.07 0.16 0.20 0.03
 -------- 06:00 0.07 0.15 0.19 0.03
 -------- 07:00 0.09 0.11 0.24 0.05
 -------- 08:00 0.11 0.06 0.27 0.07
 25.01.13 09:00 0.09 0.10 0.23 0.05
 -------- 10:00 0.09 0.11 0.24 0.05
 -------- 11:00 0.08 0.14 0.21 0.05
 -------- 12:00 0.06 0.14 0.20 0.07
