 Date Time CO OZ NO2 NO
 21.09.12 00:00 0.11 0.01 0.40 0.03
 -------- 01:00 0.10 0.02 0.38 0.03
 -------- 02:00 0.09 0.01 0.37 0.04
 -------- 03:00 0.08 0.01 0.34 0.02
 -------- 04:00 0.07 0.02 0.30 0.02
 21.09.12 05:00 0.08 0.01 0.30 0.02
 -------- 06:00 0.11 0.01 0.29 0.04
 -------- 07:00 0.13 0.01 0.30 0.11
 -------- 08:00 0.21 0.01 0.31 0.21
 -------- 09:00 0.26 0.01 0.35 0.31
 21.09.12 10:00 0.29 0.01 0.41 0.30
 -------- 11:00 0.24 0.02 0.42 0.21
 -------- 12:00 0.26 0.03 0.45 0.19
 -------- 13:00 0.16 0.07 0.38 0.10
 -------- 14:00 0.12 0.13 0.32 0.07
 21.09.12 15:00 0.12 0.14 0.31 0.06
 -------- 16:00 0.10 0.19 0.25 0.03
 -------- 17:00 0.06 0.22 0.23 0.02
 -------- 18:00 0.12 0.15 0.25 0.06
 -------- 19:00 0.12 0.09 0.16 0.07
 21.09.12 20:00 0.11 0.05 0.20 0.07
 -------- 21:00 0.16 0.04 0.20 0.05
 -------- 22:00 0.13 0.03 0.22 0.08
 -------- 23:00 0.07 0.07 0.17 0.05
 -------- 00:00 0.08 0.08 0.15 0.05
 22.09.12 01:00 0.06 0.11 0.12 0.02
 -------- 02:00 0.04 0.12 0.10 0.02
 -------- 03:00 0.04 0.14 0.07 0.01
 -------- 04:00 0.04 0.15 0.08 0.01
 -------- 05:00 0.02 0.14 0.09 0.01
 22.09.12 06:00 0.02 0.14 0.09 0.01
 -------- 07:00 0.05 0.10 0.13 0.02
 -------- 08:00 0.05 0.06 0.16 0.03
 -------- 09:00 0.07 0.05 0.16 0.04
 -------- 10:00 0.08 0.05 0.16 0.05
 22.09.12 11:00 0.10 0.05 0.16 0.06
 -------- 12:00 0.07 0.09 0.14 0.04
 -------- 13:00 0.08 0.13 0.11 0.03
 -------- 14:00 0.06 0.17 0.12 0.02
 -------- 15:00 0.06 0.21 0.12 0.02
 22.09.12 16:00 0.07 0.23 0.13 0.02
 -------- 17:00 0.09 0.14 0.21 0.02
 -------- 18:00 0.13 0.05 0.30 0.06
 -------- 19:00 0.18 0.01 0.31 0.08
 -------- 20:00 0.17 0.01 0.28 0.06
 22.09.12 21:00 0.10 0.03 0.25 0.03
 -------- 22:00 0.11 0.03 0.22 0.02
 -------- 23:00 0.11 0.01 0.26 0.04
