 Date Time CO OZ NO2 NO
 27.09.12 00:00 0.15 0.01 0.23 0.22
 -------- 01:00 0.17 ---- 0.22 0.26
 -------- 02:00 0.17 0.01 0.19 0.21
 -------- 03:00 0.19 0.01 0.18 0.29
 -------- 04:00 0.23 0.01 0.17 0.35
 27.09.12 05:00 0.19 0.01 0.13 0.27
 -------- 06:00 0.17 ---- 0.13 0.28
 -------- 07:00 0.21 ---- 0.15 0.33
 -------- 08:00 0.29 0.01 0.19 0.46
 -------- 09:00 0.29 0.01 0.21 0.40
 27.09.12 10:00 0.27 0.01 0.29 0.35
 -------- 11:00 0.19 0.01 0.37 0.21
 -------- 12:00 0.09 0.04 0.28 0.12
 -------- 13:00 0.10 0.06 0.27 0.12
 -------- 14:00 0.05 0.08 0.24 0.08
 27.09.12 15:00 0.05 0.08 0.23 0.06
 -------- 16:00 0.03 0.07 0.25 0.04
 -------- 17:00 0.04 0.09 0.21 0.03
 -------- 18:00 0.06 0.05 0.28 0.05
 -------- 19:00 0.09 0.01 0.32 0.08
 27.09.12 20:00 0.08 0.01 0.33 0.07
 -------- 21:00 0.10 0.02 0.30 0.05
 -------- 22:00 0.11 0.05 0.28 0.04
 -------- 23:00 0.10 0.02 0.32 0.05
 -------- 00:00 0.09 0.01 0.32 0.04
 28.09.12 01:00 0.07 0.02 0.32 0.03
 -------- 02:00 0.06 0.09 0.24 0.02
 -------- 03:00 0.05 0.10 0.23 0.01
 -------- 04:00 0.04 0.12 0.21 0.01
 -------- 05:00 0.04 0.19 0.18 0.01
 28.09.12 06:00 0.05 0.19 0.19 0.02
 -------- 07:00 0.08 0.14 0.24 0.02
 -------- 08:00 0.18 0.04 0.36 0.09
 -------- 09:00 0.14 0.07 0.34 0.07
 -------- 10:00 0.14 0.10 0.32 0.07
 28.09.12 11:00 0.15 0.10 0.32 0.08
 -------- 12:00 0.13 0.12 0.32 0.07
 -------- 13:00 0.09 0.19 0.25 0.04
 -------- 14:00 0.10 0.21 0.29 0.06
 -------- 15:00 0.10 0.25 0.26 0.04
 28.09.12 16:00 0.11 0.23 0.30 0.04
 -------- 17:00 0.14 0.19 0.34 0.03
 -------- 18:00 0.12 0.17 0.36 0.03
 -------- 19:00 0.12 0.18 0.35 0.02
 -------- 20:00 0.11 0.15 0.38 0.02
 28.09.12 21:00 0.10 0.17 0.32 0.03
 -------- 22:00 0.19 0.19 0.18 0.05
 -------- 23:00 0.07 0.18 0.16 0.04
