 Date Time CO OZ NO2 NO
 16.04.13 00:00 0.36 0.01 0.73 0.37
 -------- 01:00 0.25 0.01 0.69 0.24
 -------- 02:00 0.13 0.02 0.62 0.07
 -------- 03:00 0.09 0.10 0.51 0.06
 -------- 04:00 0.05 0.26 0.37 0.03
 16.04.13 05:00 0.08 0.18 0.44 0.10
 -------- 06:00 0.14 0.15 0.50 0.13
 -------- 07:00 0.33 0.01 0.67 0.45
 -------- 08:00 0.23 0.03 0.62 0.23
 -------- 09:00 0.19 0.09 0.55 0.17
 16.04.13 10:00 0.16 0.15 0.52 0.12
 -------- 11:00 0.16 0.15 0.54 0.12
 -------- 12:00 0.13 0.17 0.47 0.10
 -------- 13:00 0.08 0.39 0.26 0.04
 -------- 14:00 0.05 0.47 0.20 0.04
 16.04.13 15:00 0.09 0.53 0.18 0.04
 -------- 16:00 0.02 0.54 0.13 0.03
 -------- 17:00 0.02 0.55 0.13 0.02
 -------- 18:00 0.02 0.55 0.14 0.02
 -------- 19:00 0.02 0.52 0.16 0.02
 16.04.13 20:00 0.03 0.46 0.20 0.02
 -------- 21:00 0.03 0.37 0.26 0.03
 -------- 22:00 0.05 0.31 0.29 0.02
 -------- 23:00 0.09 0.19 0.38 0.05
 -------- 00:00 0.16 0.10 0.43 0.08
 17.04.13 01:00 0.07 0.27 0.25 0.02
 -------- 02:00 0.07 0.29 0.23 0.01
 -------- 03:00 0.08 0.20 0.32 0.05
 -------- 04:00 0.19 0.01 0.48 0.32
 -------- 05:00 0.29 0.01 0.51 0.39
 17.04.13 06:00 0.43 0.01 0.58 0.92
 -------- 07:00 0.87 0.01 0.75 1.44
 -------- 08:00 0.41 0.01 0.56 0.44
 -------- 09:00 0.24 0.03 0.52 0.25
 -------- 10:00 0.17 0.07 0.46 0.16
 17.04.13 11:00 0.15 0.14 0.38 0.11
 -------- 12:00 0.09 0.22 0.33 0.07
 -------- 13:00 0.06 0.38 0.17 0.03
 -------- 14:00 0.05 0.44 0.16 0.02
 -------- 15:00 0.05 0.46 0.18 0.03
 17.04.13 16:00 0.05 0.54 0.15 0.02
 -------- 17:00 0.05 0.56 0.19 0.03
 -------- 18:00 0.07 0.55 0.20 0.04
 -------- 19:00 0.08 0.51 0.20 0.04
 -------- 20:00 0.11 0.38 0.33 0.06
 17.04.13 21:00 0.19 0.14 0.50 0.07
 -------- 22:00 0.20 0.05 0.57 0.09
 -------- 23:00 0.22 0.04 0.57 0.09
