 Date Time CO OZ NO2 NO
 17.01.13 11:00 0.09 0.11 0.17 0.02
 -------- 12:00 0.07 0.13 0.15 0.02
 -------- 13:00 0.06 0.15 0.13 0.02
 -------- 14:00 0.07 0.16 0.13 0.02
 -------- 15:00 0.06 0.13 0.16 0.03
 17.01.13 16:00 0.07 0.10 0.18 0.04
 -------- 17:00 0.07 0.12 0.17 0.02
 -------- 18:00 0.07 0.11 0.17 0.02
 -------- 19:00 0.09 0.11 0.16 0.02
 -------- 20:00 0.06 0.12 0.16 0.02
 17.01.13 21:00 0.06 0.14 0.14 0.01
 -------- 22:00 0.06 0.16 0.13 0.01
 -------- 23:00 0.07 0.16 0.13 0.01
 -------- 00:00 0.06 0.17 0.13 0.01
 -------- 01:00 0.05 0.19 0.11 0.01
 18.01.13 02:00 0.04 0.21 0.10 0.01
 -------- 03:00 0.04 0.21 0.09 0.01
 -------- 04:00 0.05 0.21 0.09 0.01
 -------- 05:00 0.06 0.20 0.10 0.01
 -------- 06:00 0.06 0.18 0.12 0.01
 18.01.13 07:00 0.07 0.15 0.13 0.01
 -------- 08:00 0.06 0.12 0.15 0.02
 -------- 09:00 0.08 0.12 0.17 0.02
 -------- 10:00 0.07 0.10 0.18 0.02
 -------- 11:00 0.08 0.09 0.19 0.04
 18.01.13 12:00 0.08 0.10 0.18 0.04
 -------- 13:00 0.08 0.12 0.16 0.04
 -------- 14:00 0.08 0.13 0.15 0.03
 -------- 15:00 0.08 0.14 0.15 0.03
 -------- 16:00 0.07 0.12 0.16 0.03
 18.01.13 17:00 0.11 0.07 0.22 0.06
 -------- 18:00 0.08 0.02 0.26 0.05
 -------- 19:00 0.09 0.03 0.25 0.06
 -------- 20:00 0.08 0.03 0.23 0.03
 -------- 21:00 0.09 0.04 0.21 0.03
 18.01.13 22:00 0.08 0.04 0.22 0.02
 -------- 23:00 0.51 0.02 0.25 0.09
 -------- 00:00 0.17 0.01 0.24 0.06
 -------- 01:00 0.15 0.01 0.26 0.10
 -------- 02:00 0.12 0.01 0.26 0.09
 19.01.13 03:00 0.11 0.01 0.26 0.09
 -------- 04:00 0.09 0.01 0.26 0.09
 -------- 05:00 0.11 0.01 0.26 0.11
 -------- 06:00 0.11 0.01 0.25 0.10
 -------- 07:00 0.13 0.01 0.26 0.11
 19.01.13 08:00 0.13 0.01 0.26 0.15
 -------- 09:00 0.15 0.01 0.26 0.18
 -------- 10:00 0.20 0.01 0.30 0.26
