 Date Time CO OZ NO2 NO
 31.01.13 00:00 0.07 0.01 0.30 0.05
 -------- 01:00 0.06 0.01 0.28 0.03
 -------- 02:00 0.04 0.02 0.26 0.03
 -------- 03:00 0.04 0.05 0.22 0.02
 -------- 04:00 0.05 0.06 0.22 0.04
 31.01.13 05:00 0.03 0.08 0.21 0.03
 -------- 06:00 0.04 0.04 0.25 0.05
 -------- 07:00 0.11 0.03 0.27 0.06
 -------- 08:00 0.12 0.01 0.27 0.08
 -------- 09:00 0.13 0.01 0.29 0.10
 31.01.13 10:00 0.11 0.01 0.27 0.07
 -------- 11:00 0.12 0.02 0.27 0.10
 -------- 12:00 0.13 0.03 0.25 0.10
 -------- 13:00 0.12 0.04 0.24 0.10
 -------- 14:00 0.13 0.07 0.24 0.09
 31.01.13 15:00 0.11 0.10 0.24 0.08
 -------- 16:00 0.09 0.10 0.25 0.07
 -------- 17:00 0.11 0.10 0.24 0.06
 -------- 18:00 0.13 0.10 0.25 0.06
 -------- 19:00 0.11 0.08 0.27 0.05
 31.01.13 20:00 0.12 0.07 0.26 0.05
 -------- 21:00 0.13 0.06 0.26 0.06
 -------- 22:00 0.11 0.07 0.25 0.05
 -------- 23:00 0.09 0.07 0.23 0.03
 -------- 00:00 0.09 0.05 0.24 0.04
 01.02.13 01:00 0.07 0.07 0.20 0.03
 -------- 02:00 0.07 0.08 0.19 0.02
 -------- 03:00 0.08 0.05 0.22 0.03
 -------- 04:00 0.08 0.03 0.23 0.03
 -------- 05:00 0.08 0.02 0.24 0.03
 01.02.13 06:00 0.09 0.02 0.23 0.04
 -------- 07:00 0.11 0.01 0.25 0.06
 -------- 08:00 0.13 0.01 0.26 0.08
 -------- 09:00 0.13 0.01 0.26 0.08
 -------- 10:00 0.13 0.01 0.25 0.10
 01.02.13 11:00 0.14 0.02 0.28 0.13
 -------- 12:00 0.11 0.03 0.26 0.11
 -------- 13:00 0.12 0.04 0.27 0.12
 -------- 14:00 0.11 0.05 0.24 0.11
 -------- 15:00 0.10 0.04 0.26 0.10
 01.02.13 16:00 0.11 0.02 0.27 0.11
 -------- 17:00 0.15 0.01 0.28 0.11
 -------- 18:00 0.14 0.01 0.29 0.11
 -------- 19:00 0.13 0.01 0.29 0.10
 -------- 20:00 0.13 0.01 0.28 0.08
 01.02.13 21:00 0.14 0.01 0.30 0.09
 -------- 22:00 0.13 0.01 0.30 0.12
 -------- 23:00 0.15 ---- 0.29 0.10
 -------- 00:00 0.14 ---- 0.29 0.12
