 Date Time CO OZ NO2 NO
 13.04.13 00:00 0.14 0.01 0.57 0.10
 -------- 01:00 0.15 0.01 0.57 0.13
 -------- 02:00 0.23 0.01 0.59 0.28
 -------- 03:00 0.33 0.01 0.62 0.63
 -------- 04:00 0.30 0.01 0.62 0.60
 13.04.13 05:00 0.24 0.01 0.62 0.46
 -------- 06:00 0.17 0.01 0.58 0.37
 -------- 07:00 0.17 0.01 0.54 0.30
 -------- 08:00 0.14 0.02 0.53 0.22
 -------- 09:00 0.09 0.04 0.51 0.16
 13.04.13 10:00 0.05 0.13 0.50 0.11
 -------- 11:00 0.03 0.16 0.49 0.12
 -------- 12:00 0.05 0.28 0.28 0.04
 -------- 13:00 0.08 0.31 0.31 0.06
 -------- 14:00 0.07 0.33 0.30 0.06
 13.04.13 15:00 0.04 0.36 0.26 0.03
 -------- 16:00 0.05 0.39 0.28 0.04
 -------- 17:00 0.05 0.41 0.27 0.04
 -------- 18:00 0.07 0.32 0.38 0.04
 -------- 19:00 0.07 0.24 0.40 0.03
 13.04.13 20:00 0.07 0.35 0.28 0.01
 -------- 21:00 0.09 0.25 0.36 0.01
 -------- 22:00 0.09 0.14 0.42 0.02
 -------- 23:00 0.09 0.14 0.43 0.02
 -------- 00:00 0.05 0.13 0.42 0.02
 14.04.13 01:00 0.06 0.05 0.50 0.03
 -------- 02:00 0.06 0.03 0.50 0.05
 -------- 03:00 0.04 0.08 0.44 0.02
 -------- 04:00 0.05 0.11 0.41 0.02
 -------- 05:00 0.05 0.08 0.43 0.02
 14.04.13 06:00 0.04 0.07 0.43 0.03
 -------- 07:00 0.04 0.08 ---- ----
 -------- 08:00 0.05 0.08 ---- ----
 -------- 09:00 0.06 0.07 ---- ----
 -------- 10:00 0.07 0.08 ---- ----
 14.04.13 11:00 0.06 0.12 ---- ----
 -------- 12:00 0.07 0.27 ---- ----
 -------- 13:00 0.07 0.35 ---- ----
 -------- 14:00 0.04 0.46 ---- ----
 -------- 15:00 0.06 0.47 ---- ----
 14.04.13 16:00 0.03 0.50 ---- ----
 -------- 17:00 0.04 0.50 ---- ----
 -------- 18:00 0.05 0.49 ---- ----
 -------- 19:00 0.04 0.51 ---- ----
 -------- 20:00 0.06 0.47 ---- ----
 14.04.13 21:00 0.08 0.30 ---- ----
 -------- 22:00 0.09 0.24 ---- ----
 -------- 23:00 0.13 0.12 ---- ----
