 Date Time CO OZ NO2 NO
 05.10.12 00:00 0.04 0.17 0.11 0.03
 -------- 01:00 0.04 0.20 0.10 0.03
 -------- 02:00 0.04 0.20 0.10 0.02
 -------- 03:00 0.05 0.16 0.15 0.02
 -------- 04:00 0.04 0.14 0.15 0.02
 05.10.12 05:00 0.04 0.15 0.15 0.03
 -------- 06:00 0.09 0.03 0.27 0.09
 -------- 07:00 0.31 0.01 0.31 0.36
 -------- 08:00 0.21 0.01 0.30 0.21
 -------- 09:00 0.24 0.01 0.32 0.27
 05.10.12 10:00 0.21 0.01 0.34 0.26
 -------- 11:00 0.12 0.01 0.32 0.15
 -------- 12:00 0.11 0.02 0.28 0.10
 -------- 13:00 0.08 0.03 0.27 0.08
 -------- 14:00 0.09 0.02 0.27 0.10
 05.10.12 15:00 0.11 0.01 0.28 0.11
 -------- 16:00 0.12 0.01 0.29 0.12
 -------- 17:00 0.14 0.02 0.33 0.11
 -------- 18:00 0.12 0.08 0.29 0.06
 -------- 19:00 0.11 0.07 0.28 0.06
 05.10.12 20:00 0.13 0.04 0.29 0.06
 -------- 21:00 0.11 0.02 0.31 0.04
 -------- 22:00 0.13 0.01 0.31 0.07
 -------- 23:00 0.14 0.01 0.30 0.08
 -------- 00:00 0.12 0.01 0.26 0.06
 06.10.12 01:00 0.10 0.02 0.24 0.07
 -------- 02:00 0.05 0.10 0.16 0.03
 -------- 03:00 0.03 0.12 0.15 0.02
 -------- 04:00 0.04 0.11 0.15 0.02
 -------- 05:00 0.04 0.11 0.14 0.02
 06.10.12 06:00 0.05 0.10 0.13 0.04
 -------- 07:00 0.07 0.09 0.16 0.04
 -------- 08:00 0.10 0.07 0.19 0.08
 -------- 09:00 0.11 0.04 0.21 0.09
 -------- 10:00 0.14 0.02 0.26 0.12
 06.10.12 11:00 0.12 0.02 0.26 0.09
 -------- 12:00 0.12 0.05 0.22 0.06
 -------- 13:00 0.13 0.09 0.22 0.11
 -------- 14:00 0.13 0.06 0.23 0.13
 -------- 15:00 0.12 0.08 0.22 0.11
 06.10.12 16:00 0.09 0.08 0.19 0.08
 -------- 17:00 0.08 0.10 0.17 0.07
 -------- 18:00 0.05 0.16 0.13 0.05
 -------- 19:00 0.05 0.15 0.13 0.06
 -------- 20:00 0.05 0.16 0.11 0.05
 06.10.12 21:00 0.03 0.18 0.12 0.04
 -------- 22:00 0.04 0.19 0.09 0.03
 -------- 23:00 0.03 0.19 0.10 0.02
 -------- 00:00 0.04 0.17 0.11 0.03
