 Date Time CO OZ NO2 NO
 05.12.12 12:00 0.04 0.07 0.28 0.17
 -------- 13:00 0.06 0.10 0.26 0.13
 -------- 14:00 0.05 0.12 0.21 0.09
 -------- 15:00 0.05 0.11 0.24 0.11
 -------- 16:00 0.09 0.07 0.30 0.15
 05.12.12 17:00 ---- 0.03 0.34 0.18
 -------- 18:00 0.02 0.01 0.37 0.23
 -------- 19:00 0.26 0.01 0.38 0.25
 -------- 20:00 0.16 0.01 0.39 0.22
 -------- 21:00 0.09 0.01 0.38 0.18
 05.12.12 22:00 0.05 0.01 0.37 0.19
 -------- 23:00 0.02 0.01 0.38 0.18
 -------- 00:00 ---- 0.01 0.35 0.13
 -------- 01:00 ---- ---- 0.33 0.13
 -------- 02:00 ---- 0.01 0.34 0.13
 06.12.12 03:00 ---- 0.01 0.32 0.08
 -------- 04:00 ---- 0.01 0.33 0.11
 -------- 05:00 ---- 0.01 0.32 0.13
 -------- 06:00 ---- 0.01 0.30 0.13
 -------- 07:00 ---- 0.01 0.30 0.17
 06.12.12 08:00 ---- 0.01 0.32 0.20
 -------- 09:00 ---- 0.01 0.32 0.18
 -------- 10:00 ---- 0.01 0.31 0.13
 -------- 11:00 ---- 0.01 0.27 0.12
 -------- 12:00 ---- 0.02 0.27 0.10
 06.12.12 13:00 ---- 0.02 0.27 0.12
 -------- 14:00 ---- 0.01 0.29 0.14
 -------- 15:00 0.06 0.01 0.29 0.14
 -------- 16:00 ---- 0.01 0.28 0.11
 -------- 17:00 ---- 0.01 0.27 0.06
 06.12.12 18:00 ---- 0.01 0.26 0.05
 -------- 19:00 ---- 0.03 0.22 0.03
 -------- 20:00 ---- 0.02 0.22 0.03
 -------- 21:00 ---- 0.02 0.23 0.03
 -------- 22:00 ---- 0.02 0.21 0.02
 06.12.12 23:00 ---- 0.03 0.20 0.02
 -------- 00:00 ---- 0.05 0.17 0.02
 -------- 01:00 ---- 0.09 0.14 0.01
 -------- 02:00 ---- 0.10 0.13 0.01
 -------- 03:00 ---- 0.09 0.14 0.01
 07.12.12 04:00 ---- 0.11 0.12 0.01
 -------- 05:00 ---- 0.13 0.11 0.01
 -------- 06:00 ---- 0.11 0.13 0.01
 -------- 07:00 ---- 0.14 0.10 0.01
 -------- 08:00 ---- 0.10 0.15 0.01
 07.12.12 09:00 ---- 0.07 0.17 0.02
 -------- 10:00 ---- 0.07 0.17 0.02
 -------- 11:00 ---- 0.06 0.19 0.03
