 Date Time CO OZ NO2 NO
 18.04.13 12:00 0.10 0.34 0.30 0.07
 -------- 13:00 0.09 0.38 0.28 0.06
 -------- 14:00 0.06 0.44 0.21 0.04
 -------- 15:00 0.05 0.50 0.15 0.04
 -------- 16:00 0.03 0.54 0.11 0.02
 18.04.13 17:00 0.05 0.52 0.14 0.03
 -------- 18:00 0.05 0.49 0.15 0.04
 -------- 19:00 0.05 0.46 0.16 0.03
 -------- 20:00 0.07 0.37 0.25 0.04
 -------- 21:00 0.19 0.16 0.43 0.12
 18.04.13 22:00 0.46 0.02 0.58 0.35
 -------- 23:00 0.41 0.01 0.59 0.33
 -------- 00:00 0.36 0.01 0.58 0.35
 -------- 01:00 0.19 0.01 0.56 0.18
 -------- 02:00 0.09 0.06 0.49 0.06
 19.04.13 03:00 0.05 0.15 0.40 0.03
 -------- 04:00 0.03 0.29 0.31 0.02
 -------- 05:00 ---- 0.41 0.22 0.02
 -------- 06:00 0.03 0.30 0.33 0.05
 -------- 07:00 0.07 0.27 0.35 0.08
 19.04.13 08:00 0.09 0.23 0.39 0.10
 -------- 09:00 0.09 0.28 0.35 0.10
 -------- 10:00 0.09 0.28 0.37 0.10
 -------- 11:00 0.06 0.44 0.30 0.10
 -------- 12:00 0.07 0.55 0.20 0.04
 19.04.13 13:00 0.07 0.63 0.18 0.04
 -------- 14:00 0.08 0.60 0.20 0.03
 -------- 15:00 0.06 0.64 0.15 0.03
 -------- 16:00 0.07 0.66 0.15 0.02
 -------- 17:00 0.07 0.63 0.15 0.02
 19.04.13 18:00 0.08 0.58 0.19 0.03
 -------- 19:00 0.10 0.54 0.22 0.04
 -------- 20:00 0.11 0.47 0.28 0.04
 -------- 21:00 0.14 0.36 0.34 0.03
 -------- 22:00 0.11 0.35 0.28 0.03
 19.04.13 23:00 0.07 0.42 0.19 0.02
 -------- 00:00 0.02 0.35 0.24 0.02
 -------- 01:00 0.02 0.42 0.15 0.01
 -------- 02:00 ---- 0.42 0.14 0.01
 -------- 03:00 0.02 0.35 0.18 0.02
 20.04.13 04:00 0.03 0.23 0.27 0.03
 -------- 05:00 0.02 0.29 0.21 0.01
 -------- 06:00 ---- 0.30 0.20 0.02
 -------- 07:00 0.03 0.24 0.29 0.03
 -------- 08:00 0.06 0.09 0.39 0.08
 20.04.13 09:00 0.09 0.10 0.40 0.09
 -------- 10:00 0.11 0.07 0.43 0.12
 -------- 11:00 0.11 0.09 0.40 0.10
