 Date Time CO OZ NO2 NO
 21.03.13 12:00 0.05 0.30 0.13 0.05
 -------- 13:00 0.05 0.30 0.14 0.05
 -------- 14:00 0.03 0.34 0.12 0.04
 -------- 15:00 0.03 0.32 0.15 0.05
 -------- 16:00 0.04 0.32 0.16 0.06
 21.03.13 17:00 0.05 0.34 0.15 0.05
 -------- 18:00 0.05 0.35 0.15 0.03
 -------- 19:00 0.05 0.34 0.15 0.03
 -------- 20:00 0.06 0.32 0.17 0.03
 -------- 21:00 0.07 0.25 0.23 0.03
 21.03.13 22:00 0.09 0.22 0.26 0.04
 -------- 23:00 0.07 0.17 0.30 0.04
 -------- 00:00 0.07 0.13 0.32 0.02
 -------- 01:00 0.07 0.05 0.40 0.04
 -------- 02:00 0.07 0.10 0.33 0.03
 22.03.13 03:00 0.07 0.15 0.30 0.02
 -------- 04:00 0.07 0.19 0.26 0.04
 -------- 05:00 0.06 0.18 0.26 0.03
 -------- 06:00 0.09 0.15 0.29 0.05
 -------- 07:00 0.11 0.07 0.34 0.06
 22.03.13 08:00 0.13 0.07 0.32 0.09
 -------- 09:00 0.12 0.12 0.26 0.09
 -------- 10:00 0.11 0.15 0.24 0.09
 -------- 11:00 0.09 0.17 0.22 0.09
 -------- 12:00 0.11 0.21 0.17 0.08
 22.03.13 13:00 0.07 0.30 0.10 0.03
 -------- 14:00 0.08 0.31 0.09 0.04
 -------- 15:00 0.07 0.33 0.08 0.03
 -------- 16:00 0.06 0.38 0.06 0.02
 -------- 17:00 0.07 0.34 0.09 0.03
 22.03.13 18:00 0.08 0.29 0.10 0.02
 -------- 19:00 0.10 0.22 0.15 0.04
 -------- 20:00 0.09 0.16 0.18 0.02
 -------- 21:00 0.08 0.17 0.15 0.02
 -------- 22:00 0.14 0.14 0.17 0.03
