 Date Time CO OZ NO2 NO
 30.03.13 12:00 0.06 0.22 0.34 0.08
 -------- 13:00 0.07 0.28 0.31 0.06
 -------- 14:00 0.04 0.40 0.22 0.04
 -------- 15:00 0.03 0.49 0.18 0.03
 -------- 16:00 0.04 0.42 0.23 0.04
 30.03.13 17:00 0.04 0.47 0.19 0.03
 -------- 18:00 0.02 0.39 0.26 0.02
 -------- 19:00 0.03 0.38 0.25 0.02
 -------- 20:00 0.02 0.38 0.25 0.01
 -------- 21:00 0.04 0.33 0.27 0.02
 30.03.13 22:00 0.06 0.37 0.25 0.01
 -------- 23:00 0.02 0.38 0.25 0.02
 -------- 00:00 0.05 0.33 0.26 0.01
 -------- 01:00 0.06 0.26 0.28 0.01
 -------- 02:00 0.06 0.20 0.30 0.02
 31.03.13 03:00 0.06 0.12 0.35 0.02
 -------- 04:00 0.06 0.10 0.35 0.02
 -------- 05:00 0.06 0.09 0.33 0.02
 -------- 06:00 0.06 0.17 0.24 0.02
 -------- 07:00 0.07 0.19 0.24 0.02
 31.03.13 08:00 0.09 0.14 0.29 0.03
 -------- 09:00 0.09 0.11 0.32 0.04
 -------- 10:00 0.13 0.12 0.31 0.08
 -------- 11:00 0.10 0.18 0.27 0.07
 -------- 12:00 0.07 0.24 0.19 0.06
 31.03.13 13:00 0.09 0.25 0.20 0.06
 -------- 14:00 0.09 0.26 0.19 0.07
 -------- 15:00 0.13 0.26 0.19 0.06
 -------- 16:00 0.10 0.28 0.18 0.06
 -------- 17:00 0.07 0.32 0.17 0.04
 31.03.13 18:00 0.07 0.29 0.23 0.04
 -------- 19:00 0.07 0.31 0.22 0.02
 -------- 20:00 0.15 0.12 0.38 0.09
 -------- 21:00 0.15 0.05 0.41 0.10
 -------- 22:00 0.17 0.05 0.41 0.14
 31.03.13 23:00 0.10 0.06 0.37 0.03
 -------- 00:00 0.07 0.06 0.38 0.03
 -------- 01:00 0.07 0.02 0.41 0.07
 -------- 02:00 0.07 0.12 0.28 0.02
 -------- 03:00 0.04 0.08 0.29 0.02
 01.04.13 04:00 0.04 0.09 0.25 0.02
 -------- 05:00 0.04 0.15 0.19 0.02
 -------- 06:00 0.05 0.09 0.23 0.02
 -------- 07:00 0.04 0.09 0.20 0.02
