 Date Time CO OZ NO2 NO
 13.04.13 23:00 0.08 0.13 0.44 0.02
 -------- 00:00 0.05 0.13 0.42 0.02
 -------- 01:00 0.06 0.05 0.50 0.03
 -------- 02:00 0.06 0.03 0.50 0.05
 -------- 03:00 0.04 0.08 0.44 0.02
 14.04.13 04:00 0.05 0.11 0.41 0.02
 -------- 05:00 0.05 0.08 0.43 0.02
 -------- 06:00 0.04 0.07 0.43 0.03
 -------- 07:00 0.04 0.08 ---- ----
 -------- 08:00 0.05 0.08 ---- ----
 14.04.13 09:00 0.06 0.07 ---- ----
 -------- 10:00 0.07 0.08 ---- ----
 -------- 11:00 0.06 0.12 ---- ----
 -------- 12:00 0.07 0.27 ---- ----
 -------- 13:00 0.07 0.35 ---- ----
 14.04.13 14:00 0.04 0.46 ---- ----
 -------- 15:00 0.06 0.47 ---- ----
 -------- 16:00 0.03 0.50 ---- ----
 -------- 17:00 0.04 0.50 ---- ----
 -------- 18:00 0.05 0.49 ---- ----
 14.04.13 19:00 0.04 0.51 ---- ----
 -------- 20:00 0.06 0.47 ---- ----
 -------- 21:00 0.08 0.30 ---- ----
 -------- 22:00 0.09 0.24 ---- ----
 -------- 23:00 0.13 0.12 ---- ----
 15.04.13 00:00 0.18 0.02 ---- ----
 -------- 01:00 0.15 0.02 ---- ----
 -------- 02:00 0.13 0.02 ---- ----
 -------- 03:00 0.13 0.02 ---- ----
 -------- 04:00 0.33 0.02 ---- ----
 15.04.13 05:00 0.35 0.01 ---- ----
 -------- 06:00 0.31 0.01 ---- ----
 -------- 07:00 0.32 0.01 0.53 0.33
 -------- 08:00 0.31 0.01 0.56 0.36
 -------- 09:00 0.23 0.03 0.57 0.27
 15.04.13 10:00 0.20 0.06 0.53 0.18
 -------- 11:00 0.15 0.13 0.48 0.10
 -------- 12:00 0.06 0.27 0.38 0.07
 -------- 13:00 0.07 0.31 0.38 0.05
 -------- 14:00 0.07 0.31 0.40 0.06
 15.04.13 15:00 0.06 0.31 0.40 0.05
 -------- 16:00 0.05 0.30 0.41 0.06
 -------- 17:00 0.05 0.38 0.34 0.04
 -------- 18:00 0.07 0.39 0.33 0.05
 -------- 19:00 0.10 0.32 0.41 0.06
 15.04.13 20:00 0.13 0.17 0.53 0.05
 -------- 21:00 0.09 0.15 0.54 0.02
 -------- 22:00 0.13 0.08 0.61 0.02
