 Date Time CO OZ NO2 NO
 15.10.12 12:00 0.19 0.01 0.38 0.29
 -------- 13:00 0.14 0.02 0.36 0.19
 -------- 14:00 0.09 0.04 0.32 0.12
 -------- 15:00 0.05 0.06 0.28 0.07
 -------- 16:00 0.08 0.07 0.28 0.07
 15.10.12 17:00 0.05 0.05 0.29 0.04
 -------- 18:00 0.06 0.04 0.31 0.04
 -------- 19:00 0.06 0.13 0.27 0.03
 -------- 20:00 0.09 0.07 0.32 0.02
 -------- 21:00 0.09 0.07 0.30 0.03
 15.10.12 22:00 0.07 0.03 0.31 0.04
 -------- 23:00 0.06 0.07 0.24 0.03
 -------- 00:00 0.07 0.11 0.19 0.04
 -------- 01:00 0.05 0.11 0.19 0.02
 -------- 02:00 0.05 0.09 0.20 0.02
 16.10.12 03:00 0.03 0.10 0.16 0.01
 -------- 04:00 0.03 0.08 0.16 0.01
 -------- 05:00 0.04 0.07 0.17 0.02
 -------- 06:00 0.07 0.04 0.18 0.03
 -------- 07:00 0.09 0.04 0.21 0.06
 16.10.12 08:00 0.09 0.01 0.25 0.06
 -------- 09:00 0.11 0.01 0.25 0.07
 -------- 10:00 0.12 0.01 0.25 0.10
 -------- 11:00 0.12 0.01 0.25 0.10
 -------- 12:00 0.12 0.01 0.26 0.13
 16.10.12 13:00 0.13 0.01 0.26 0.14
 -------- 14:00 0.13 0.01 0.26 0.14
 -------- 15:00 0.12 0.01 0.24 0.12
 -------- 16:00 0.11 0.01 0.24 0.12
 -------- 17:00 0.11 0.01 0.26 0.15
 16.10.12 18:00 0.10 0.01 0.24 0.14
 -------- 19:00 0.12 0.01 0.23 0.13
 -------- 20:00 0.11 0.01 0.23 0.13
 -------- 21:00 0.09 0.01 0.23 0.13
 -------- 22:00 0.09 ---- 0.21 0.10
 16.10.12 23:00 0.09 0.01 0.21 0.10
 -------- 00:00 0.09 0.01 0.20 0.12
 -------- 01:00 0.08 0.01 0.18 0.09
 -------- 02:00 0.11 0.01 0.17 0.08
 -------- 03:00 0.09 0.01 0.17 0.08
 17.10.12 04:00 0.07 0.01 0.15 0.06
 -------- 05:00 0.07 0.01 0.15 0.07
 -------- 06:00 0.06 0.01 0.14 0.06
 -------- 07:00 0.09 ---- 0.14 0.08
 -------- 08:00 0.13 ---- 0.13 0.13
 17.10.12 09:00 0.14 0.01 0.13 0.16
 -------- 10:00 0.13 0.01 0.14 0.16
 -------- 11:00 0.14 0.01 0.15 0.15
