 Date Time CO OZ NO2 NO
 16.09.12 14:00 0.12 0.07 0.13 0.07
 -------- 15:00 0.09 0.07 0.14 0.06
 -------- 16:00 0.06 0.10 0.14 0.05
 -------- 17:00 0.07 0.12 0.14 0.04
 -------- 18:00 0.09 0.09 0.17 0.06
 16.09.12 19:00 0.07 0.13 0.15 0.04
 -------- 20:00 0.08 0.08 0.19 0.05
 -------- 21:00 0.13 0.03 0.23 0.08
 -------- 22:00 0.13 0.02 0.25 0.09
 -------- 23:00 0.12 0.01 0.25 0.09
 17.09.12 00:00 0.11 0.02 0.23 0.06
 -------- 01:00 0.07 0.04 0.20 0.04
 -------- 02:00 0.04 0.05 0.17 0.02
 -------- 03:00 0.04 0.05 0.16 0.02
 -------- 04:00 0.06 0.02 0.17 0.03
 17.09.12 05:00 0.05 0.01 0.18 0.04
 -------- 06:00 0.23 0.01 0.23 0.39
 -------- 07:00 0.33 0.01 0.25 0.48
 -------- 08:00 0.47 0.01 0.25 0.61
 -------- 09:00 0.31 0.01 0.28 0.37
 17.09.12 10:00 0.26 0.01 0.33 0.31
 -------- 11:00 0.15 0.01 0.36 0.27
 -------- 12:00 0.11 0.04 0.27 0.14
 -------- 13:00 0.06 0.09 0.21 0.08
 -------- 14:00 0.03 0.15 0.16 0.05
 17.09.12 15:00 0.03 0.18 0.16 0.05
 -------- 16:00 0.03 0.20 0.15 0.03
 -------- 17:00 0.05 0.14 0.21 0.07
 -------- 18:00 0.11 0.07 0.26 0.08
 -------- 19:00 0.14 0.02 0.31 0.13
 17.09.12 20:00 0.41 0.01 0.35 0.50
 -------- 21:00 0.61 0.01 0.36 0.84
 -------- 22:00 0.94 0.01 0.37 1.07
 -------- 23:00 1.11 0.01 0.38 1.31
 -------- 00:00 1.16 0.01 0.41 1.58
 18.09.12 01:00 1.20 0.01 0.41 1.73
 -------- 02:00 1.15 0.01 0.41 1.59
 -------- 03:00 0.79 0.01 0.39 1.24
 -------- 04:00 0.55 0.01 0.35 0.87
 -------- 05:00 0.29 0.01 0.34 0.53
 18.09.12 06:00 0.19 0.01 0.31 0.39
 -------- 07:00 0.17 0.01 0.32 0.35
 -------- 08:00 0.18 ---- 0.29 0.27
 -------- 09:00 0.29 0.01 0.33 0.43
 -------- 10:00 0.28 0.01 0.35 0.41
 18.09.12 11:00 0.27 0.01 0.38 0.36
 -------- 12:00 0.17 0.03 0.35 0.19
 -------- 13:00 0.08 0.07 0.26 0.09
