 Date Time CO OZ NO2 NO
 09.11.12 12:00 0.27 0.01 0.29 0.32
 -------- 13:00 0.25 0.01 0.27 0.28
 -------- 14:00 0.19 0.01 0.24 0.23
 -------- 15:00 0.17 0.01 0.25 0.19
 -------- 16:00 0.16 0.01 0.23 0.18
 09.11.12 17:00 0.17 0.01 0.25 0.18
 -------- 18:00 0.13 0.01 0.23 0.11
 -------- 19:00 0.07 0.04 0.15 0.05
 -------- 20:00 0.07 0.06 0.15 0.04
 -------- 21:00 0.07 0.10 0.14 0.04
 09.11.12 22:00 0.07 0.11 0.13 0.04
 -------- 23:00 0.04 0.12 0.13 0.02
 -------- 00:00 0.05 0.20 0.12 0.02
 -------- 01:00 0.05 0.23 0.11 0.02
 -------- 02:00 0.03 0.24 0.11 0.01
 10.11.12 03:00 0.02 0.21 0.12 0.01
 -------- 04:00 0.02 0.19 0.12 0.01
 -------- 05:00 0.02 0.16 0.13 0.01
 -------- 06:00 0.04 0.13 0.15 0.03
 -------- 07:00 0.05 0.12 0.17 0.03
 10.11.12 08:00 0.07 0.08 0.21 0.05
 -------- 09:00 0.08 0.06 0.23 0.06
 -------- 10:00 0.13 0.04 0.26 0.10
 -------- 11:00 0.10 0.05 0.24 0.09
 -------- 12:00 0.11 0.06 0.24 0.11
 10.11.12 13:00 0.09 0.13 0.17 0.07
 -------- 14:00 0.08 0.15 0.18 0.07
 -------- 15:00 0.08 0.15 0.19 0.06
 -------- 16:00 0.11 0.13 0.23 0.08
 -------- 17:00 0.11 0.10 0.25 0.07
 10.11.12 18:00 0.09 0.10 0.24 0.04
 -------- 19:00 0.13 0.05 0.29 0.07
 -------- 20:00 0.19 0.01 0.33 0.15
 -------- 21:00 0.25 0.01 0.34 0.24
 -------- 22:00 0.27 0.01 0.33 0.25
 10.11.12 23:00 0.23 0.01 0.33 0.20
 -------- 00:00 0.23 0.01 0.31 0.24
 -------- 01:00 0.22 0.01 0.30 0.24
 -------- 02:00 0.26 0.01 0.33 0.43
 -------- 03:00 0.40 0.01 0.35 0.62
 11.11.12 04:00 0.42 0.01 0.32 0.62
 -------- 05:00 0.29 0.01 0.30 0.36
 -------- 06:00 0.13 0.01 0.31 0.18
 -------- 07:00 0.12 0.01 0.31 0.16
 -------- 08:00 0.09 0.01 0.30 0.08
 11.11.12 09:00 0.13 0.01 0.31 0.12
 -------- 10:00 0.19 0.01 0.32 0.23
 -------- 11:00 0.15 0.03 0.31 0.18
