 Date Time CO OZ NO2 NO
 20.09.12 12:00 0.11 0.06 0.33 0.10
 -------- 13:00 0.10 0.11 0.30 0.08
 -------- 14:00 0.07 0.17 0.23 0.04
 -------- 15:00 0.02 0.30 0.17 0.02
 -------- 16:00 0.04 0.29 0.22 0.03
 20.09.12 17:00 0.07 0.27 0.26 0.03
 -------- 18:00 0.07 0.25 0.28 0.03
 -------- 19:00 0.20 0.13 0.38 0.06
 -------- 20:00 0.21 0.04 0.44 0.08
 -------- 21:00 0.23 0.01 0.47 0.11
 20.09.12 22:00 0.21 0.01 0.46 0.12
 -------- 23:00 0.15 0.01 0.43 0.06
 -------- 00:00 0.11 0.01 0.41 0.03
 -------- 01:00 0.10 0.02 0.38 0.03
 -------- 02:00 0.09 0.01 0.37 0.04
 21.09.12 03:00 0.08 0.01 0.34 0.02
 -------- 04:00 0.07 0.02 0.30 0.02
 -------- 05:00 0.08 0.01 0.30 0.02
 -------- 06:00 0.11 0.01 0.29 0.04
 -------- 07:00 0.13 0.01 0.30 0.11
 21.09.12 08:00 0.21 0.01 0.31 0.21
 -------- 09:00 0.26 0.01 0.35 0.31
 -------- 10:00 0.29 0.01 0.41 0.30
 -------- 11:00 0.24 0.02 0.42 0.21
 -------- 12:00 0.26 0.03 0.45 0.19
 21.09.12 13:00 0.16 0.07 0.38 0.10
 -------- 14:00 0.12 0.13 0.32 0.07
 -------- 15:00 0.12 0.14 0.31 0.06
 -------- 16:00 0.10 0.19 0.25 0.03
 -------- 17:00 0.06 0.22 0.23 0.02
 21.09.12 18:00 0.12 0.15 0.25 0.06
 -------- 19:00 0.12 0.09 0.16 0.07
 -------- 20:00 0.11 0.05 0.20 0.07
 -------- 21:00 0.16 0.04 0.20 0.05
 -------- 22:00 0.13 0.03 0.22 0.08
 21.09.12 23:00 0.07 0.07 0.17 0.05
 -------- 00:00 0.08 0.08 0.15 0.05
 -------- 01:00 0.06 0.11 0.12 0.02
 -------- 02:00 0.04 0.12 0.10 0.02
 -------- 03:00 0.04 0.14 0.07 0.01
 22.09.12 04:00 0.04 0.15 0.08 0.01
 -------- 05:00 0.02 0.14 0.09 0.01
 -------- 06:00 0.02 0.14 0.09 0.01
 -------- 07:00 0.05 0.10 0.13 0.02
 -------- 08:00 0.05 0.06 0.16 0.03
 22.09.12 09:00 0.07 0.05 0.16 0.04
 -------- 10:00 0.08 0.05 0.16 0.05
 -------- 11:00 0.10 0.05 0.16 0.06
