 Date Time CO OZ NO2 NO
 29.12.12 00:00 0.05 0.22 0.14 0.04
 -------- 01:00 0.05 0.23 0.13 0.02
 -------- 02:00 0.02 0.28 0.09 0.01
 -------- 03:00 0.02 0.37 0.06 0.01
 -------- 04:00 0.02 0.33 0.10 0.02
 29.12.12 05:00 0.02 0.32 0.09 0.01
 -------- 06:00 0.03 0.30 0.11 0.02
 -------- 07:00 0.06 0.25 0.14 0.04
 -------- 08:00 0.06 0.21 0.18 0.05
 -------- 09:00 0.07 0.20 0.19 0.05
 29.12.12 10:00 0.08 0.20 0.19 0.05
 -------- 11:00 0.08 0.20 0.19 0.05
 -------- 12:00 0.07 0.22 0.17 0.06
 -------- 13:00 0.06 0.26 0.15 0.04
 -------- 14:00 0.07 0.28 0.13 0.03
 29.12.12 15:00 0.07 0.23 0.18 0.04
 -------- 16:00 0.08 0.21 0.16 0.03
 -------- 17:00 0.07 0.23 0.12 0.03
 -------- 18:00 0.09 0.20 0.13 0.03
 -------- 19:00 0.06 0.15 0.17 0.03
 29.12.12 20:00 0.06 0.20 0.11 0.02
 -------- 21:00 0.06 0.21 0.10 0.02
 -------- 22:00 0.07 0.18 0.13 0.03
 -------- 23:00 0.05 0.21 0.11 0.03
 -------- 00:00 0.05 0.21 0.11 0.02
 30.12.12 01:00 0.05 0.20 0.11 0.02
 -------- 02:00 0.04 0.20 0.09 0.02
 -------- 03:00 0.04 0.21 0.07 0.01
 -------- 04:00 0.04 0.22 0.07 0.01
 -------- 05:00 0.04 0.21 0.07 0.01
 30.12.12 06:00 0.04 0.20 0.07 0.01
 -------- 07:00 0.04 0.18 0.08 0.01
 -------- 08:00 0.05 0.14 0.12 0.02
 -------- 09:00 0.07 0.11 0.14 0.04
 -------- 10:00 0.08 0.10 0.14 0.03
 30.12.12 11:00 0.09 0.10 0.15 0.04
 -------- 12:00 0.09 0.12 0.14 0.05
 -------- 13:00 0.10 0.11 0.16 0.06
 -------- 14:00 0.08 0.09 0.16 0.07
 -------- 15:00 0.12 0.08 0.19 0.07
 30.12.12 16:00 0.11 0.07 0.18 0.05
 -------- 17:00 0.09 0.08 0.18 0.03
 -------- 18:00 0.09 0.06 0.18 0.04
 -------- 19:00 0.09 0.06 0.17 0.03
 -------- 20:00 0.09 0.08 0.15 0.03
 30.12.12 21:00 0.08 0.08 0.15 0.05
 -------- 22:00 0.10 0.06 0.17 0.04
 -------- 23:00 0.10 0.01 0.21 0.05
