 Date Time CO OZ NO2 NO
 03.10.12 00:00 0.10 0.01 0.30 0.14
 -------- 01:00 0.11 ---- 0.28 0.15
 -------- 02:00 0.13 ---- 0.25 0.17
 -------- 03:00 0.08 ---- 0.23 0.12
 -------- 04:00 0.05 0.01 0.23 0.10
 03.10.12 05:00 0.03 ---- 0.23 0.07
 -------- 06:00 0.03 0.01 0.22 0.06
 -------- 07:00 0.07 0.01 0.22 0.06
 -------- 08:00 0.11 0.01 0.23 0.09
 -------- 09:00 0.15 0.01 0.26 0.15
 03.10.12 10:00 0.17 0.01 0.25 0.14
 -------- 11:00 0.18 0.01 0.25 0.17
 -------- 12:00 0.18 0.01 0.26 0.14
 -------- 13:00 0.21 0.01 0.28 0.22
 -------- 14:00 0.23 0.01 0.26 0.18
 03.10.12 15:00 0.13 0.01 0.24 0.12
 -------- 16:00 0.15 0.01 0.25 0.14
 -------- 17:00 0.19 0.01 0.28 0.23
 -------- 18:00 0.17 ---- 0.26 0.17
 -------- 19:00 0.22 0.01 0.25 0.21
 03.10.12 20:00 0.21 0.01 0.25 0.22
 -------- 21:00 0.20 0.01 0.24 0.21
 -------- 22:00 0.18 0.01 0.24 0.17
 -------- 23:00 0.21 0.01 0.24 0.24
 -------- 00:00 0.21 0.01 0.24 0.23
 04.10.12 01:00 0.15 0.01 0.22 0.17
 -------- 02:00 0.15 0.01 0.21 0.18
 -------- 03:00 0.15 ---- 0.20 0.17
 -------- 04:00 0.19 0.01 0.21 0.24
 -------- 05:00 0.20 0.01 0.22 0.31
 04.10.12 06:00 0.17 0.01 0.21 0.28
 -------- 07:00 0.14 0.01 0.20 0.23
 -------- 08:00 0.15 0.01 0.18 0.17
 -------- 09:00 0.12 0.01 0.18 0.13
 -------- 10:00 0.11 0.01 0.19 0.11
 04.10.12 11:00 0.15 0.01 0.24 0.12
 -------- 12:00 0.09 0.01 0.23 0.12
 -------- 13:00 0.18 0.01 0.27 0.19
 -------- 14:00 0.17 0.02 0.28 0.15
 -------- 15:00 0.15 0.03 0.33 0.12
 04.10.12 16:00 0.14 0.08 0.28 0.08
 -------- 17:00 0.17 0.07 0.32 0.09
 -------- 18:00 0.13 0.08 0.29 0.09
 -------- 19:00 0.17 0.05 0.31 0.09
 -------- 20:00 0.12 0.03 0.32 0.07
 04.10.12 21:00 0.13 0.03 0.28 0.07
 -------- 22:00 0.09 0.06 0.21 0.05
