 Date Time CO OZ NO2 NO
 29.11.12 00:00 ---- 0.05 0.13 0.01
 -------- 01:00 ---- 0.06 0.13 0.01
 -------- 02:00 ---- 0.06 0.13 0.02
 -------- 03:00 ---- 0.07 0.11 0.01
 -------- 04:00 ---- 0.09 0.09 0.01
 29.11.12 05:00 ---- 0.09 0.10 0.01
 -------- 06:00 ---- 0.09 0.11 0.01
 -------- 07:00 ---- 0.08 0.12 0.01
 -------- 08:00 ---- 0.06 0.14 0.02
 -------- 09:00 ---- 0.07 0.14 0.02
 29.11.12 10:00 ---- 0.10 0.12 0.02
 -------- 11:00 ---- 0.10 0.13 0.02
 -------- 12:00 ---- 0.09 0.14 0.03
 -------- 13:00 ---- 0.11 0.12 0.02
 -------- 14:00 ---- 0.11 0.12 0.02
 29.11.12 15:00 ---- 0.10 0.13 0.02
 -------- 16:00 ---- 0.09 0.13 0.02
 -------- 17:00 ---- 0.08 0.15 0.02
 -------- 18:00 ---- 0.07 0.14 0.02
 -------- 19:00 ---- 0.08 0.13 0.01
 29.11.12 20:00 ---- 0.08 0.13 0.02
 -------- 21:00 ---- 0.08 0.13 0.01
 -------- 22:00 ---- 0.05 0.13 0.02
 -------- 23:00 ---- 0.05 0.13 0.02
 -------- 00:00 ---- 0.05 0.14 0.02
 30.11.12 01:00 ---- 0.05 0.13 0.02
 -------- 02:00 ---- 0.07 0.12 0.02
 -------- 03:00 ---- 0.08 0.11 0.01
 -------- 04:00 ---- 0.09 0.10 0.01
 -------- 05:00 ---- 0.10 0.08 0.01
 30.11.12 06:00 ---- 0.09 0.10 0.02
 -------- 07:00 ---- 0.07 0.10 0.02
 -------- 08:00 ---- 0.07 0.11 0.02
 -------- 09:00 ---- 0.06 0.12 0.02
 -------- 10:00 0.02 0.05 0.13 0.03
 30.11.12 11:00 0.02 0.05 0.13 0.04
 -------- 12:00 0.02 0.04 0.14 0.04
 -------- 13:00 0.03 0.03 0.14 0.04
 -------- 14:00 0.04 0.03 0.13 0.04
 -------- 15:00 0.04 0.03 0.13 0.04
 30.11.12 16:00 0.04 0.02 0.13 0.05
 -------- 17:00 ---- 0.01 0.14 0.06
 -------- 18:00 0.02 0.01 0.14 0.07
 -------- 19:00 0.02 0.01 0.15 0.10
 -------- 20:00 0.03 0.01 0.16 0.17
 30.11.12 21:00 0.07 0.01 0.20 0.40
 -------- 22:00 0.14 0.01 0.22 0.32
 -------- 23:00 0.15 ---- 0.21 0.32
