 Date Time CO OZ NO2 NO
 11.10.12 00:00 0.05 0.06 0.21 0.04
 -------- 01:00 0.02 0.09 0.17 0.03
 -------- 02:00 0.03 0.12 0.13 0.02
 -------- 03:00 0.02 0.14 0.11 0.01
 -------- 04:00 ---- 0.15 0.10 0.01
 11.10.12 05:00 0.02 0.12 0.11 0.02
 -------- 06:00 0.07 0.09 0.15 0.04
 -------- 07:00 0.11 0.04 0.20 0.10
 -------- 08:00 0.13 0.02 0.23 0.13
 -------- 09:00 0.18 0.01 0.24 0.19
 11.10.12 10:00 0.17 0.02 0.25 0.18
 -------- 11:00 0.15 0.03 0.24 0.15
 -------- 12:00 0.14 0.02 0.24 0.15
 -------- 13:00 0.16 0.04 0.21 0.18
 -------- 14:00 0.12 0.05 0.19 0.15
 11.10.12 15:00 0.12 0.05 0.20 0.11
 -------- 16:00 0.13 0.05 0.19 0.11
 -------- 17:00 0.15 0.03 0.23 0.15
 -------- 18:00 0.10 0.05 0.21 0.09
 -------- 19:00 0.13 0.02 0.24 0.12
 11.10.12 20:00 0.15 0.01 0.25 0.16
 -------- 21:00 0.15 0.01 0.23 0.11
 -------- 22:00 0.19 0.01 0.28 0.19
 -------- 23:00 0.15 0.01 0.26 0.17
 -------- 00:00 0.15 0.01 0.23 0.15
 12.10.12 01:00 0.11 0.01 0.23 0.12
 -------- 02:00 0.11 ---- 0.23 0.10
 -------- 03:00 0.07 0.01 0.21 0.09
 -------- 04:00 0.07 0.01 0.20 0.10
 -------- 05:00 0.16 ---- 0.22 0.25
 12.10.12 06:00 0.29 0.01 0.26 0.52
 -------- 07:00 0.49 0.01 0.26 0.54
 -------- 08:00 0.72 0.01 0.28 0.62
 -------- 09:00 0.81 0.01 0.33 0.93
 -------- 10:00 0.59 0.01 0.38 0.85
 12.10.12 11:00 0.39 0.01 0.41 0.69
 -------- 12:00 0.25 0.01 0.38 0.46
 -------- 13:00 0.13 0.01 0.43 0.31
 -------- 14:00 0.15 0.01 0.46 0.32
 -------- 15:00 0.09 0.01 0.37 0.19
 12.10.12 16:00 0.12 0.01 0.31 0.25
 -------- 17:00 0.09 0.01 0.28 0.17
 -------- 18:00 0.08 0.01 0.23 0.18
 -------- 19:00 0.09 ---- 0.24 0.15
 -------- 20:00 0.07 0.01 0.28 0.20
 12.10.12 21:00 0.04 0.01 0.27 0.14
 -------- 22:00 0.15 0.01 0.24 0.13
 -------- 23:00 0.07 0.01 0.20 0.03
