 Date Time CO OZ NO2 NO
 03.03.13 00:00 0.15 0.03 0.39 0.20
 -------- 01:00 0.19 0.01 0.40 0.26
 -------- 02:00 0.25 0.01 0.45 0.44
 -------- 03:00 0.27 0.01 0.48 0.58
 -------- 04:00 0.31 0.01 0.48 0.63
 03.03.13 05:00 0.42 0.01 0.54 0.82
 -------- 06:00 0.35 0.01 0.55 0.67
 -------- 07:00 0.33 0.01 0.57 0.65
 -------- 08:00 0.44 0.01 0.59 0.74
 -------- 09:00 0.35 0.01 0.59 0.69
 03.03.13 10:00 0.15 0.06 0.37 0.13
 -------- 11:00 0.06 0.14 0.29 0.08
 -------- 12:00 0.07 0.13 0.35 0.10
 -------- 13:00 0.06 0.13 0.31 0.09
 -------- 14:00 0.05 0.23 0.21 0.05
 03.03.13 15:00 0.03 0.28 0.17 0.04
 -------- 16:00 0.02 0.34 0.15 0.02
 -------- 17:00 0.04 0.34 0.15 0.02
 -------- 18:00 0.02 0.34 0.15 0.02
 -------- 19:00 0.03 0.30 0.17 0.01
 03.03.13 20:00 0.02 0.35 0.13 0.01
 -------- 21:00 0.03 0.33 0.14 0.01
 -------- 22:00 0.02 0.36 0.12 0.01
 -------- 23:00 0.12 0.38 0.11 0.01
 -------- 00:00 0.02 0.37 0.09 0.01
 04.03.13 01:00 0.02 0.37 0.10 0.01
 -------- 02:00 0.02 0.37 0.09 0.01
 -------- 03:00 0.02 0.41 0.07 0.01
 -------- 04:00 0.02 0.41 0.07 0.01
 -------- 05:00 0.04 0.38 0.09 0.01
 04.03.13 06:00 0.03 0.35 0.12 0.01
 -------- 07:00 0.05 0.28 0.18 0.01
 -------- 08:00 0.05 0.26 0.20 0.01
 -------- 09:00 0.07 0.23 0.24 0.03
 -------- 10:00 0.06 0.28 0.20 0.03
 04.03.13 11:00 0.06 0.28 0.19 0.04
 -------- 12:00 0.04 0.32 0.15 0.03
 -------- 13:00 0.03 0.38 0.09 0.02
 -------- 14:00 0.07 0.42 0.09 0.02
 -------- 15:00 0.02 0.43 0.09 0.02
 04.03.13 16:00 0.02 0.45 0.08 0.01
 -------- 17:00 0.03 0.40 0.11 0.02
 -------- 18:00 0.04 0.36 0.13 0.02
 -------- 19:00 0.04 0.35 0.15 0.02
 -------- 20:00 0.05 0.37 0.15 0.02
 04.03.13 21:00 0.04 0.31 0.17 0.02
 -------- 22:00 0.05 0.28 0.19 0.01
 -------- 23:00 0.04 0.23 0.20 0.01
