 Date Time CO OZ NO2 NO
 14.10.12 00:00 0.16 0.01 0.26 0.10
 -------- 01:00 0.15 0.01 0.26 0.13
 -------- 02:00 0.12 0.01 0.22 0.09
 -------- 03:00 0.13 0.01 0.22 0.14
 -------- 04:00 0.12 0.01 0.20 0.12
 14.10.12 05:00 0.15 0.01 0.20 0.17
 -------- 06:00 0.10 0.01 0.20 0.15
 -------- 07:00 0.13 0.01 0.19 0.14
 -------- 08:00 0.17 0.01 0.19 0.18
 -------- 09:00 0.25 0.01 0.23 0.25
 14.10.12 10:00 0.42 0.01 0.29 0.28
 -------- 11:00 0.15 0.04 0.26 0.11
 -------- 12:00 0.13 0.06 0.26 0.12
 -------- 13:00 0.13 0.09 0.21 0.08
 -------- 14:00 0.13 0.10 0.21 0.08
 14.10.12 15:00 0.15 0.06 0.26 0.09
 -------- 16:00 0.14 0.05 0.27 0.09
 -------- 17:00 0.14 0.02 0.29 0.09
 -------- 18:00 0.16 0.01 0.29 0.09
 -------- 19:00 0.18 0.01 0.30 0.13
 14.10.12 20:00 0.24 0.01 0.30 0.18
 -------- 21:00 0.35 0.01 0.35 0.33
 -------- 22:00 0.28 0.01 0.31 0.25
 -------- 23:00 0.24 0.01 0.28 0.08
 -------- 00:00 0.09 0.02 0.27 0.05
 15.10.12 01:00 0.06 0.02 0.26 0.03
 -------- 02:00 0.06 0.02 0.25 0.03
 -------- 03:00 0.06 0.04 0.23 0.02
 -------- 04:00 0.05 0.03 0.24 0.02
 -------- 05:00 0.08 0.01 0.25 0.08
 15.10.12 06:00 0.08 0.01 0.27 0.14
 -------- 07:00 0.13 0.01 0.26 0.17
 -------- 08:00 0.19 0.01 0.27 0.27
 -------- 09:00 0.26 0.01 0.29 0.34
 -------- 10:00 0.21 0.01 0.30 0.30
 15.10.12 11:00 0.20 0.01 0.33 0.28
 -------- 12:00 0.19 0.01 0.38 0.29
 -------- 13:00 0.14 0.02 0.36 0.19
 -------- 14:00 0.09 0.04 0.32 0.12
 -------- 15:00 0.05 0.06 0.28 0.07
 15.10.12 16:00 0.08 0.07 0.28 0.07
 -------- 17:00 0.05 0.05 0.29 0.04
 -------- 18:00 0.06 0.04 0.31 0.04
 -------- 19:00 0.06 0.13 0.27 0.03
 -------- 20:00 0.09 0.07 0.32 0.02
 15.10.12 21:00 0.09 0.07 0.30 0.03
 -------- 22:00 0.07 0.03 0.31 0.04
 -------- 23:00 0.06 0.07 0.24 0.03
