 Date Time CO OZ NO2 NO
 30.01.13 00:00 0.07 0.01 0.32 0.08
 -------- 01:00 0.13 0.01 0.34 0.16
 -------- 02:00 0.11 0.01 0.33 0.12
 -------- 03:00 0.09 0.01 0.31 0.08
 -------- 04:00 0.08 0.01 0.30 0.07
 30.01.13 05:00 0.08 ---- 0.32 0.13
 -------- 06:00 0.09 ---- 0.32 0.14
 -------- 07:00 0.09 0.01 0.30 0.09
 -------- 08:00 0.11 0.01 0.31 0.15
 -------- 09:00 0.15 ---- 0.32 0.18
 30.01.13 10:00 0.13 0.01 0.30 0.18
 -------- 11:00 0.17 0.01 0.32 0.26
 -------- 12:00 0.17 0.01 0.32 0.24
 -------- 13:00 0.17 0.01 0.30 0.22
 -------- 14:00 0.15 0.01 0.31 0.20
 30.01.13 15:00 0.17 0.01 0.34 0.23
 -------- 16:00 0.20 0.01 0.32 0.21
 -------- 17:00 0.19 0.01 0.32 0.20
 -------- 18:00 0.19 0.01 0.32 0.20
 -------- 19:00 0.19 0.01 0.32 0.17
 30.01.13 20:00 0.21 0.01 0.31 0.15
 -------- 21:00 0.13 0.01 0.30 0.10
 -------- 22:00 0.11 0.01 0.31 0.07
 -------- 23:00 0.09 0.01 0.31 0.06
 -------- 00:00 0.07 0.01 0.31 0.06
 31.01.13 01:00 0.06 0.01 0.28 0.03
 -------- 02:00 0.04 0.02 0.26 0.03
 -------- 03:00 0.04 0.05 0.22 0.02
 -------- 04:00 0.05 0.06 0.22 0.04
 -------- 05:00 0.03 0.08 0.21 0.03
 31.01.13 06:00 0.04 0.04 0.25 0.05
 -------- 07:00 0.11 0.03 0.27 0.06
 -------- 08:00 0.12 0.01 0.27 0.08
 -------- 09:00 0.13 0.01 0.29 0.10
 -------- 10:00 0.11 0.01 0.27 0.07
 31.01.13 11:00 0.12 0.02 0.27 0.10
 -------- 12:00 0.13 0.03 0.25 0.10
 -------- 13:00 0.12 0.04 0.24 0.10
 -------- 14:00 0.13 0.07 0.24 0.09
 -------- 15:00 0.11 0.10 0.24 0.08
 31.01.13 16:00 0.09 0.10 0.25 0.07
 -------- 17:00 0.11 0.10 0.24 0.06
 -------- 18:00 0.13 0.10 0.25 0.06
 -------- 19:00 0.11 0.08 0.27 0.05
 -------- 20:00 0.12 0.07 0.26 0.05
 31.01.13 21:00 0.13 0.06 0.26 0.06
 -------- 22:00 0.11 0.07 0.25 0.05
 -------- 23:00 0.09 0.07 0.23 0.03
 -------- 00:00 0.08 0.07 0.22 0.03
