 Date Time CO OZ NO2 NO
 13.02.13 00:00 0.02 0.21 0.10 0.01
 -------- 01:00 0.02 0.20 0.09 0.01
 -------- 02:00 0.02 0.18 0.10 0.01
 -------- 03:00 ---- 0.17 0.10 0.01
 -------- 04:00 0.02 0.15 0.11 0.01
 13.02.13 05:00 0.02 0.11 0.14 0.01
 -------- 06:00 0.02 0.09 0.15 0.01
 -------- 07:00 0.03 0.04 0.21 0.02
 -------- 08:00 0.07 0.01 0.25 0.06
 -------- 09:00 0.08 0.01 0.25 0.07
 13.02.13 10:00 0.08 0.01 0.25 0.08
 -------- 11:00 0.08 0.02 0.27 0.10
 -------- 12:00 0.11 0.06 0.27 0.08
 -------- 13:00 0.07 0.07 0.26 0.08
 -------- 14:00 0.05 0.13 0.19 0.04
 13.02.13 15:00 0.04 0.16 0.17 0.03
 -------- 16:00 0.05 0.15 0.21 0.04
 -------- 17:00 0.04 0.18 0.17 0.02
 -------- 18:00 0.05 0.18 0.18 0.02
 -------- 19:00 0.04 0.17 0.18 0.02
 13.02.13 20:00 0.04 0.16 0.19 0.02
 -------- 21:00 0.07 0.12 0.25 0.02
 -------- 22:00 0.09 0.04 0.30 0.04
 -------- 23:00 0.05 0.14 0.21 0.02
 -------- 00:00 0.05 0.12 0.24 0.01
 14.02.13 01:00 0.13 0.03 0.35 0.12
 -------- 02:00 0.10 0.01 0.33 0.07
 -------- 03:00 0.09 0.01 0.33 0.06
 -------- 04:00 0.08 0.02 0.31 0.04
 -------- 05:00 0.08 0.03 0.28 0.03
 14.02.13 06:00 0.07 0.04 0.27 0.03
 -------- 07:00 0.10 0.01 0.29 0.04
 -------- 08:00 0.12 0.01 0.30 0.06
 -------- 09:00 0.11 0.02 0.29 0.04
 -------- 10:00 0.13 0.03 0.30 0.09
 14.02.13 11:00 0.13 0.04 0.29 0.11
 -------- 12:00 0.09 0.08 0.27 0.08
 -------- 13:00 0.11 0.08 0.30 0.10
 -------- 14:00 0.11 0.08 0.31 0.12
 -------- 15:00 0.08 0.13 0.26 0.07
 14.02.13 16:00 0.07 0.13 0.25 0.06
 -------- 17:00 0.07 0.11 0.28 0.05
 -------- 18:00 0.07 0.15 0.24 0.02
 -------- 19:00 0.09 0.08 0.30 0.02
 -------- 20:00 0.08 0.07 0.29 0.03
 14.02.13 21:00 0.07 0.11 0.26 0.01
 -------- 22:00 0.06 0.11 0.25 0.02
 -------- 23:00 0.09 0.06 0.30 0.02
 -------- 00:00 0.08 0.04 0.30 0.01
