 Date Time CO OZ NO2 NO
 28.01.13 00:00 0.16 0.01 0.39 0.25
 -------- 01:00 0.13 0.01 0.38 0.20
 -------- 02:00 0.10 0.01 0.36 0.15
 -------- 03:00 0.07 0.01 0.35 0.12
 -------- 04:00 0.04 0.01 0.33 0.07
 28.01.13 05:00 0.02 0.01 0.33 0.07
 -------- 06:00 0.08 0.01 0.34 0.09
 -------- 07:00 0.06 0.01 0.33 0.11
 -------- 08:00 0.11 0.01 0.35 0.17
 -------- 09:00 0.17 0.01 0.38 0.19
 28.01.13 10:00 0.16 0.01 0.37 0.18
 -------- 11:00 0.14 0.01 0.37 0.22
 -------- 12:00 0.15 0.02 0.37 0.20
 -------- 13:00 0.16 0.02 0.36 0.20
 -------- 14:00 0.15 0.03 0.36 0.17
 28.01.13 15:00 0.14 0.03 0.35 0.16
 -------- 16:00 0.15 0.02 0.37 0.20
 -------- 17:00 0.17 0.01 0.38 0.19
 -------- 18:00 0.13 0.01 0.37 0.17
 -------- 19:00 0.17 0.01 0.37 0.17
 28.01.13 20:00 0.17 0.01 0.36 0.14
 -------- 21:00 0.14 0.01 0.34 0.10
 -------- 22:00 0.14 0.01 0.36 0.12
 -------- 23:00 0.15 0.01 0.34 0.12
 -------- 00:00 0.11 0.01 0.34 0.10
 29.01.13 01:00 0.10 0.01 0.34 0.09
 -------- 02:00 0.07 0.01 0.33 0.06
 -------- 03:00 0.06 0.01 0.32 0.03
 -------- 04:00 0.09 0.01 0.34 0.07
 -------- 05:00 0.09 0.01 0.32 0.04
 29.01.13 06:00 0.11 0.01 0.34 0.11
 -------- 07:00 0.13 0.01 0.34 0.11
 -------- 08:00 0.17 0.01 0.35 0.20
 -------- 09:00 0.17 0.01 0.36 0.22
 -------- 10:00 0.19 0.01 0.35 0.23
 29.01.13 11:00 0.24 0.01 0.36 0.28
 -------- 12:00 0.25 0.01 0.41 0.33
 -------- 13:00 0.25 0.01 0.42 0.33
 -------- 14:00 0.21 0.01 0.39 0.29
 -------- 15:00 0.20 0.02 0.37 0.23
 29.01.13 16:00 0.17 0.01 0.37 0.25
 -------- 17:00 0.18 0.01 0.38 0.27
 -------- 18:00 0.18 0.01 0.37 0.25
 -------- 19:00 0.19 0.01 0.38 0.25
 -------- 20:00 0.15 0.01 0.34 0.14
 29.01.13 21:00 0.15 0.01 0.34 0.15
 -------- 22:00 0.15 0.01 0.32 0.12
 -------- 23:00 0.11 0.01 0.33 0.10
