 Date Time CO OZ NO2 NO
 05.01.13 00:00 0.09 0.02 0.23 0.06
 -------- 01:00 0.09 0.01 0.24 0.08
 -------- 02:00 0.14 0.01 0.25 0.19
 -------- 03:00 0.18 0.01 0.25 0.26
 -------- 04:00 0.12 0.01 0.21 0.11
 05.01.13 05:00 0.09 0.01 0.20 0.08
 -------- 06:00 0.07 0.01 0.18 0.06
 -------- 07:00 0.07 0.01 0.16 0.06
 -------- 08:00 0.06 0.01 0.17 0.05
 -------- 09:00 0.07 0.02 0.19 0.04
 05.01.13 10:00 0.11 0.03 0.20 0.05
 -------- 11:00 0.10 0.02 0.19 0.07
 -------- 12:00 0.08 0.05 0.13 0.04
 -------- 13:00 0.09 0.06 0.13 0.06
 -------- 14:00 0.08 0.08 0.17 0.06
 05.01.13 15:00 0.08 0.09 0.14 0.05
 -------- 16:00 0.07 0.09 0.15 0.04
 -------- 17:00 0.10 0.06 0.18 0.08
 -------- 18:00 0.10 0.05 0.17 0.06
 -------- 19:00 0.12 0.05 0.17 0.07
 05.01.13 20:00 0.12 0.05 0.17 0.05
 -------- 21:00 0.09 0.07 0.15 0.04
 -------- 22:00 0.09 0.05 0.16 0.04
 -------- 23:00 0.07 0.06 0.15 0.04
 -------- 00:00 0.08 0.06 0.15 0.04
 06.01.13 01:00 0.06 0.08 0.13 0.04
 -------- 02:00 0.04 0.11 0.10 0.02
 -------- 03:00 0.05 0.11 0.10 0.02
 -------- 04:00 0.05 0.10 0.11 0.02
 -------- 05:00 0.04 0.11 0.10 0.01
 06.01.13 06:00 0.06 0.11 0.09 0.02
 -------- 07:00 0.07 0.09 0.11 0.02
 -------- 08:00 0.06 0.09 0.11 0.02
 -------- 09:00 0.06 0.08 0.11 0.02
 -------- 10:00 0.06 0.08 0.11 0.03
 06.01.13 11:00 0.06 0.09 0.10 0.02
 -------- 12:00 0.06 0.09 0.10 0.03
 -------- 13:00 0.07 0.10 0.09 0.03
 -------- 14:00 0.07 0.12 0.10 0.03
 -------- 15:00 0.07 0.12 0.11 0.03
 06.01.13 16:00 0.09 0.10 0.13 0.03
 -------- 17:00 0.06 0.12 0.11 0.02
 -------- 18:00 0.06 0.12 0.12 0.02
 -------- 19:00 0.06 0.12 0.10 0.02
 -------- 20:00 0.06 0.11 0.10 0.02
 06.01.13 21:00 0.10 0.11 0.11 0.02
 -------- 22:00 0.06 0.12 0.10 0.02
 -------- 23:00 0.05 0.13 0.09 0.02
