 Date Time CO OZ NO2 NO
 16.01.13 12:00 0.15 0.02 0.35 0.18
 -------- 13:00 0.15 0.02 0.34 0.16
 -------- 14:00 0.16 0.01 0.35 0.20
 -------- 15:00 0.19 0.01 0.35 0.18
 -------- 16:00 0.15 0.01 0.34 0.20
 16.01.13 17:00 0.13 0.01 0.32 0.15
 -------- 18:00 0.09 0.01 0.28 0.06
 -------- 19:00 0.07 0.01 0.25 0.03
 -------- 20:00 0.08 0.02 0.25 0.03
 -------- 21:00 0.08 0.01 0.26 0.03
 16.01.13 22:00 0.06 0.01 0.24 0.02
 -------- 23:00 0.06 0.03 0.21 0.02
 -------- 00:00 0.05 0.08 0.16 0.01
 -------- 01:00 0.04 0.11 0.13 0.01
 -------- 02:00 0.04 0.13 0.12 0.01
 17.01.13 03:00 0.06 0.12 0.13 0.01
 -------- 04:00 0.06 0.13 0.11 0.01
 -------- 05:00 0.06 0.14 0.11 0.01
 -------- 06:00 0.07 0.14 0.12 0.01
 -------- 07:00 0.06 0.13 0.13 0.01
 17.01.13 08:00 0.07 0.11 0.15 0.01
 -------- 09:00 0.07 0.11 0.16 0.02
 -------- 10:00 0.08 0.11 0.17 0.01
 -------- 11:00 0.09 0.10 0.18 0.02
 -------- 12:00 0.07 0.13 0.15 0.02
 17.01.13 13:00 0.06 0.15 0.13 0.02
 -------- 14:00 0.07 0.16 0.13 0.02
 -------- 15:00 0.06 0.13 0.16 0.03
 -------- 16:00 0.07 0.10 0.18 0.04
 -------- 17:00 0.07 0.12 0.17 0.02
 17.01.13 18:00 0.07 0.11 0.17 0.02
 -------- 19:00 0.09 0.11 0.16 0.02
 -------- 20:00 0.06 0.12 0.16 0.02
 -------- 21:00 0.06 0.14 0.14 0.01
 -------- 22:00 0.06 0.16 0.13 0.01
 17.01.13 23:00 0.07 0.16 0.13 0.01
 -------- 00:00 0.06 0.17 0.13 0.01
 -------- 01:00 0.05 0.19 0.11 0.01
 -------- 02:00 0.04 0.21 0.10 0.01
 -------- 03:00 0.04 0.21 0.09 0.01
 18.01.13 04:00 0.05 0.21 0.09 0.01
 -------- 05:00 0.06 0.20 0.10 0.01
 -------- 06:00 0.06 0.18 0.12 0.01
 -------- 07:00 0.07 0.15 0.13 0.01
 -------- 08:00 0.06 0.12 0.15 0.02
 18.01.13 09:00 0.08 0.12 0.17 0.02
 -------- 10:00 0.07 0.10 0.18 0.02
 -------- 11:00 0.08 0.09 0.19 0.04
