 Date Time CO OZ NO2 NO
 17.11.12 00:00 0.07 0.11 0.22 0.04
 -------- 01:00 0.05 0.13 0.19 0.03
 -------- 02:00 0.05 0.10 0.20 0.03
 -------- 03:00 0.03 0.13 0.16 0.02
 -------- 04:00 0.03 0.11 0.16 0.02
 17.11.12 05:00 0.02 0.16 0.12 0.02
 -------- 06:00 0.03 0.12 0.16 0.02
 -------- 07:00 0.03 0.12 0.18 0.03
 -------- 08:00 0.05 0.07 0.24 0.06
 -------- 09:00 0.11 0.02 0.29 0.10
 17.11.12 10:00 0.12 0.02 0.28 0.11
 -------- 11:00 0.11 0.05 0.25 0.08
 -------- 12:00 0.13 0.04 0.26 0.13
 -------- 13:00 0.13 0.05 0.26 0.12
 -------- 14:00 0.13 0.06 0.24 0.12
 17.11.12 15:00 0.12 0.06 0.24 0.10
 -------- 16:00 0.11 0.07 0.23 0.09
 -------- 17:00 0.13 0.05 0.24 0.10
 -------- 18:00 0.11 0.02 0.27 0.12
 -------- 19:00 0.12 0.05 0.23 0.09
 17.11.12 20:00 0.12 0.07 0.25 0.09
 -------- 21:00 0.13 0.01 0.27 0.10
 -------- 22:00 0.17 0.01 0.27 0.16
 -------- 23:00 0.13 0.01 0.26 0.10
 -------- 00:00 0.11 0.01 0.25 0.07
 18.11.12 01:00 0.10 0.01 0.24 0.08
 -------- 02:00 0.09 0.03 0.22 0.06
 -------- 03:00 0.06 0.05 0.20 0.05
 -------- 04:00 0.06 0.06 0.18 0.03
 -------- 05:00 0.06 0.11 0.14 0.02
 18.11.12 06:00 0.05 0.10 0.14 0.03
 -------- 07:00 0.05 0.09 0.17 0.04
 -------- 08:00 0.05 0.10 0.17 0.04
 -------- 09:00 0.07 0.10 0.20 0.07
 -------- 10:00 0.08 0.09 0.20 0.07
 18.11.12 11:00 0.10 0.09 0.21 0.09
 -------- 12:00 0.11 0.09 0.21 0.10
 -------- 13:00 0.11 0.09 0.20 0.09
 -------- 14:00 0.10 0.09 0.21 0.08
 -------- 15:00 0.11 0.09 0.21 0.09
 18.11.12 16:00 0.11 0.09 0.21 0.09
 -------- 17:00 0.11 0.08 0.22 0.09
 -------- 18:00 0.09 0.08 0.19 0.05
 -------- 19:00 0.13 0.07 0.19 0.07
 -------- 20:00 0.07 0.09 0.17 0.05
 18.11.12 21:00 0.06 0.10 0.18 0.04
 -------- 22:00 0.07 0.09 0.19 0.05
 -------- 23:00 0.06 0.13 0.15 0.04
