 Date Time CO OZ NO2 NO PM10
 13.01.13 00:00 0.20 ---- 0.36 0.34 0.12
 -------- 01:00 0.20 ---- 0.38 0.38 0.12
 -------- 02:00 0.14 ---- 0.31 0.22 0.08
 -------- 03:00 0.11 ---- 0.30 0.19 0.07
 -------- 04:00 0.09 ---- 0.27 0.15 0.06
 13.01.13 05:00 0.07 ---- 0.24 0.05 0.04
 -------- 06:00 0.06 ---- 0.23 0.05 0.04
 -------- 07:00 0.06 ---- 0.22 0.02 0.04
 -------- 08:00 0.06 ---- 0.22 0.02 0.05
 -------- 09:00 0.06 0.02 0.21 0.02 0.06
 13.01.13 10:00 0.06 0.02 0.20 0.02 0.06
 -------- 11:00 0.06 0.04 0.18 0.03 0.06
 -------- 12:00 0.06 0.05 0.19 0.04 0.06
 -------- 13:00 0.06 0.05 0.20 0.04 0.07
 -------- 14:00 0.06 0.05 0.20 0.04 0.07
 13.01.13 15:00 0.09 0.04 0.23 0.04 0.07
 -------- 16:00 0.07 0.04 0.24 0.03 0.06
 -------- 17:00 0.06 0.07 0.19 0.01 0.04
 -------- 18:00 0.06 0.06 0.21 0.01 0.03
 -------- 19:00 0.06 0.05 0.21 0.01 0.04
 13.01.13 20:00 0.06 0.04 0.21 0.01 0.04
 -------- 21:00 0.06 0.04 0.21 0.01 0.03
 -------- 22:00 0.07 0.04 0.21 0.01 0.03
 -------- 23:00 0.06 0.05 0.20 0.01 0.03
 -------- 00:00 0.05 0.06 0.18 0.01 0.03
 14.01.13 01:00 0.04 0.08 0.15 0.00 0.03
 -------- 02:00 0.04 0.09 0.14 0.00 0.02
 -------- 03:00 0.04 0.08 0.16 0.01 0.02
 -------- 04:00 0.04 0.07 0.16 0.00 0.03
 -------- 05:00 0.04 0.05 0.19 0.00 0.03
 14.01.13 06:00 0.05 0.02 0.23 0.02 0.03
 -------- 07:00 0.06 0.02 0.24 0.02 0.04
 -------- 08:00 0.09 ---- 0.29 0.08 0.05
 -------- 09:00 0.08 ---- 0.29 0.06 0.05
 -------- 10:00 0.09 0.01 0.30 0.08 0.05
 14.01.13 11:00 0.08 0.02 0.27 0.06 0.04
 -------- 12:00 0.08 0.03 0.28 0.07 0.05
 -------- 13:00 0.08 0.04 0.28 0.07 0.05
 -------- 14:00 0.08 0.04 0.28 0.07 0.04
 -------- 15:00 0.07 0.05 0.28 0.05 0.04
 14.01.13 16:00 0.07 0.04 0.30 0.05 0.03
 -------- 17:00 0.06 0.07 0.25 0.02 0.03
 -------- 18:00 0.06 0.08 0.26 0.02 0.02
 -------- 19:00 0.06 0.10 0.23 0.02 0.02
 -------- 20:00 0.05 0.14 0.18 0.01 0.02
 14.01.13 21:00 0.04 0.15 0.18 0.01 0.02
 -------- 22:00 0.04 0.15 0.16 0.01 0.02
 -------- 23:00 0.04 0.14 0.17 0.01 0.02
