 Date Time CO OZ NO2 NO PM10
 23.01.13 12:00 0.13 0.03 0.36 0.18 0.07
 -------- 13:00 0.11 0.04 0.33 0.18 0.06
 -------- 14:00 0.10 0.04 0.32 0.14 0.06
 -------- 15:00 0.10 0.04 0.31 0.11 0.05
 -------- 16:00 0.09 0.04 0.33 0.10 0.04
 23.01.13 17:00 0.10 0.01 0.40 0.13 0.05
 -------- 18:00 0.11 ---- 0.48 0.26 0.07
 -------- 19:00 0.12 ---- 0.43 0.15 0.07
 -------- 20:00 0.14 ---- 0.44 0.19 0.07
 -------- 21:00 0.15 0.02 0.41 0.19 0.06
 23.01.13 22:00 0.11 0.07 0.26 0.02 0.02
 -------- 23:00 0.06 0.02 0.36 0.03 0.02
 -------- 00:00 0.09 0.03 0.40 0.13 0.04
 -------- 01:00 0.10 ---- 0.41 0.13 0.05
 -------- 02:00 0.10 ---- 0.44 0.22 0.07
 24.01.13 03:00 0.09 ---- 0.43 0.22 0.06
 -------- 04:00 0.07 ---- 0.41 0.13 0.06
 -------- 05:00 0.08 ---- 0.39 0.08 0.04
 -------- 06:00 0.09 ---- 0.41 0.13 0.05
 -------- 07:00 0.09 ---- 0.39 0.09 0.03
 24.01.13 08:00 0.09 ---- 0.40 0.10 0.03
 -------- 09:00 0.13 ---- 0.44 0.21 0.05
 -------- 10:00 0.10 ---- 0.42 0.15 0.04
 -------- 11:00 0.09 0.01 0.39 0.13 0.06
 -------- 12:00 0.09 0.01 0.38 0.11 0.04
 24.01.13 13:00 0.08 0.02 0.37 0.09 0.05
 -------- 14:00 0.06 0.05 0.30 0.04 0.03
 -------- 15:00 0.06 0.08 0.28 0.04 0.04
 -------- 16:00 0.06 0.06 0.30 0.03 0.04
 -------- 17:00 0.05 0.09 0.28 0.02 0.03
 24.01.13 18:00 0.07 0.11 0.27 0.03 0.03
 -------- 19:00 0.06 0.11 0.28 0.04 0.03
 -------- 20:00 0.05 0.09 0.30 0.03 0.03
 -------- 21:00 0.06 0.08 0.35 0.05 0.03
 -------- 22:00 0.05 0.05 0.40 0.09 0.03
 24.01.13 23:00 0.05 0.11 0.31 0.05 0.03
 -------- 00:00 0.05 0.09 0.32 0.04 0.03
 -------- 01:00 0.05 0.06 0.34 0.04 0.02
 -------- 02:00 0.05 0.11 0.27 0.02 0.02
 -------- 03:00 0.04 0.12 0.25 0.03 0.02
 25.01.13 04:00 0.04 0.08 0.28 0.02 0.02
 -------- 05:00 0.04 0.10 0.25 0.02 0.03
 -------- 06:00 0.04 0.06 0.32 0.03 0.03
 -------- 07:00 0.05 0.09 0.25 0.01 0.03
 -------- 08:00 0.05 0.09 0.25 0.01 0.03
 25.01.13 09:00 0.06 0.09 0.25 0.01 0.02
 -------- 10:00 0.05 0.11 0.22 0.01 0.02
 -------- 11:00 0.05 0.09 0.25 0.03 0.03
