 Date Time CO OZ NO2 NO PM10
 03.11.12 00:00 0.06 0.05 0.20 0.02 0.06
 -------- 01:00 0.06 0.06 0.18 0.01 0.06
 -------- 02:00 0.06 0.08 0.16 0.01 0.05
 -------- 03:00 0.04 0.10 0.13 0.01 0.03
 -------- 04:00 0.04 0.09 0.13 0.01 0.03
 03.11.12 05:00 0.04 0.08 0.13 0.01 0.03
 -------- 06:00 0.04 0.06 0.15 0.01 0.03
 -------- 07:00 0.05 0.04 0.17 0.01 0.03
 -------- 08:00 0.06 0.02 0.20 0.02 0.03
 -------- 09:00 0.07 0.01 0.26 0.05 0.04
 03.11.12 10:00 0.09 0.01 0.29 0.06 0.04
 -------- 11:00 0.08 0.03 0.26 0.04 0.04
 -------- 12:00 0.07 0.03 0.26 0.04 0.04
 -------- 13:00 0.07 0.02 0.26 0.04 0.04
 -------- 14:00 0.08 0.01 0.28 0.06 0.04
 03.11.12 15:00 0.08 0.01 0.27 0.05 0.03
 -------- 16:00 0.07 0.02 0.24 0.04 0.03
 -------- 17:00 0.08 0.01 0.25 0.05 0.03
 -------- 18:00 0.08 ---- 0.26 0.06 0.03
 -------- 19:00 0.10 ---- 0.24 0.05 0.03
 03.11.12 20:00 0.06 0.01 0.19 0.02 0.03
 -------- 21:00 0.06 0.01 0.18 0.02 0.02
 -------- 22:00 0.06 0.02 0.15 0.01 0.02
 -------- 23:00 0.06 0.01 0.14 0.01 0.02
