 Date Time CO OZ NO2 NO PM10
 17.12.12 12:00 0.20 0.01 0.47 0.30 0.16
 -------- 13:00 0.15 0.01 0.44 0.23 0.11
 -------- 14:00 0.18 0.01 0.48 0.28 0.13
 -------- 15:00 0.14 0.01 0.44 0.19 0.11
 -------- 16:00 0.13 0.01 0.42 0.15 0.09
 17.12.12 17:00 0.09 ---- 0.40 0.08 0.07
 -------- 18:00 0.09 ---- 0.38 0.08 0.07
 -------- 19:00 0.09 ---- 0.37 0.08 0.07
 -------- 20:00 0.07 0.01 0.32 0.04 0.07
 -------- 21:00 0.08 ---- 0.32 0.06 0.06
 17.12.12 22:00 0.08 ---- 0.31 0.07 0.06
 -------- 23:00 0.08 ---- 0.32 0.10 0.08
