 Date Time CO SO2 H2S OZ NO2 CHX NO PM10
 29.01.13 12:00 0.07 0.01 0.12 0.10 0.26 1.68 0.10 0.10
 -------- 13:00 0.09 0.02 0.12 0.06 0.26 1.74 0.18 0.12
 -------- 14:00 0.09 0.02 0.12 0.04 0.27 1.78 0.20 0.13
 -------- 15:00 0.09 0.02 0.12 0.05 0.27 1.78 0.23 0.13
 -------- 16:00 0.07 0.02 0.12 0.08 0.29 1.73 0.11 0.11
 29.01.13 17:00 0.06 0.01 0.12 0.06 0.31 1.68 0.10 0.09
 -------- 18:00 0.07 0.01 0.12 0.02 0.34 1.71 0.14 0.09
 -------- 19:00 0.13 0.01 0.12 0.01 0.30 1.80 0.23 0.09
 -------- 20:00 0.11 0.01 0.12 0.01 0.32 1.89 0.18 0.11
 -------- 21:00 0.13 0.01 0.12 0.01 0.30 1.87 0.22 0.13
 29.01.13 22:00 0.12 0.01 0.12 0.01 0.33 1.76 0.14 0.09
 -------- 23:00 0.10 0.01 0.12 0.01 0.32 1.78 0.12 0.10
 -------- 00:00 0.07 0.01 0.12 0.01 0.33 1.74 0.08 0.11
 -------- 01:00 0.06 0.01 0.17 0.07 0.29 1.68 0.02 0.09
 -------- 02:00 0.05 0.01 0.12 0.07 0.30 1.65 0.02 0.07
 30.01.13 03:00 0.04 0.01 0.12 0.10 0.27 1.68 0.02 0.08
 -------- 04:00 0.04 0.01 0.12 0.18 0.21 1.63 0.01 0.07
 -------- 05:00 0.05 0.01 0.12 0.16 0.15 1.63 0.01 0.09
 -------- 06:00 0.05 0.01 0.25 0.16 0.19 1.63 0.02 0.10
 -------- 07:00 0.11 0.01 0.25 0.10 0.23 1.65 0.03 0.12
 30.01.13 08:00 0.11 0.01 0.21 0.10 0.22 1.65 0.03 0.12
 -------- 09:00 0.11 0.01 0.25 0.09 0.21 1.64 0.04 0.13
 -------- 10:00 0.11 0.01 0.25 0.09 0.21 1.65 0.05 0.15
 -------- 11:00 0.11 0.01 0.25 0.11 0.20 1.64 0.05 0.16
 -------- 12:00 0.13 0.01 0.29 0.08 0.22 1.67 0.09 0.15
 30.01.13 13:00 0.12 0.01 0.25 0.10 0.21 1.67 0.09 0.13
 -------- 14:00 0.12 0.02 0.25 0.12 0.21 1.68 0.09 0.12
 -------- 15:00 0.12 0.02 0.25 0.11 0.22 1.67 0.08 0.10
 -------- 16:00 0.12 0.02 0.29 0.08 0.26 1.68 0.09 0.11
 -------- 17:00 0.14 0.01 0.29 0.04 0.28 1.72 0.12 0.12
 30.01.13 18:00 0.15 0.01 0.33 0.01 0.30 1.73 0.14 0.12
 -------- 19:00 0.11 0.01 0.29 0.02 0.32 1.69 0.07 0.12
 -------- 20:00 0.09 0.01 0.25 0.08 0.29 1.65 0.03 0.11
 -------- 21:00 0.08 0.01 0.25 0.14 0.26 1.61 0.02 0.09
 -------- 22:00 0.09 0.01 0.25 0.15 0.26 1.63 0.02 0.08
 30.01.13 23:00 0.08 0.01 0.25 0.13 0.26 1.63 0.03 0.08
 -------- 00:00 0.07 0.01 0.17 0.14 0.26 1.62 0.01 0.07
 -------- 01:00 0.06 0.02 0.12 0.18 0.21 1.60 0.02 0.06
 -------- 02:00 0.06 0.02 0.12 0.22 0.18 1.56 0.01 0.05
 -------- 03:00 0.06 0.02 0.12 0.24 0.17 1.59 0.01 0.06
 31.01.13 04:00 0.06 0.02 0.12 0.19 0.21 1.58 0.01 0.07
 -------- 05:00 0.06 0.02 0.12 0.16 0.21 1.59 0.01 0.06
 -------- 06:00 0.08 0.02 0.12 0.16 0.22 1.60 0.01 0.06
 -------- 07:00 0.07 0.02 0.12 0.16 0.22 1.61 0.02 0.08
 -------- 08:00 0.08 0.02 0.17 0.10 0.25 1.65 0.04 0.08
 31.01.13 09:00 0.08 0.02 0.12 0.10 0.25 1.62 0.03 0.08
 -------- 10:00 0.08 0.02 0.12 0.09 0.25 1.64 0.05 0.07
 -------- 11:00 0.08 0.02 0.12 0.10 0.23 1.63 0.05 0.07
