 Date Time CO SO2 H2S OZ NO2 CHX NO PM10
 27.12.12 12:00 0.12 ---- ---- ---- 0.23 1.64 0.17 0.07
 -------- 13:00 0.13 ---- ---- 0.01 0.24 1.64 0.18 0.06
 -------- 14:00 0.15 ---- ---- ---- 0.23 1.66 0.21 0.05
 -------- 15:00 0.16 ---- ---- ---- 0.22 1.69 0.25 0.05
 -------- 16:00 0.24 ---- ---- ---- 0.14 1.90 0.32 0.11
 27.12.12 17:00 0.25 ---- ---- ---- 0.11 1.95 0.52 0.22
 -------- 18:00 0.23 ---- ---- ---- 0.10 1.94 0.55 0.15
 -------- 19:00 0.25 ---- ---- ---- 0.10 1.95 0.53 0.12
 -------- 20:00 0.27 ---- 0.25 ---- 0.12 2.13 0.51 0.13
 -------- 21:00 0.18 ---- ---- ---- 0.18 1.93 0.29 0.11
 27.12.12 22:00 0.11 ---- ---- ---- 0.20 1.74 0.13 0.07
 -------- 23:00 0.09 ---- ---- ---- 0.21 1.70 0.10 0.07
 -------- 00:00 0.07 0.01 0.12 0.01 0.24 1.68 0.06 0.06
 -------- 01:00 0.07 0.01 0.12 0.01 0.25 1.61 0.04 0.06
 -------- 02:00 0.06 0.01 0.19 0.09 0.18 1.58 0.01 0.04
 28.12.12 03:00 0.04 0.01 ---- 0.16 0.13 1.55 0.01 0.05
 -------- 04:00 0.04 0.01 ---- 0.18 0.13 1.53 0.01 0.04
 -------- 05:00 0.05 0.01 ---- 0.19 0.11 1.53 0.01 0.04
 -------- 06:00 0.06 0.01 ---- 0.18 0.14 1.54 0.02 0.03
 -------- 07:00 0.08 0.01 ---- 0.06 0.21 1.57 0.05 0.04
 28.12.12 08:00 0.09 0.01 ---- 0.04 0.22 1.60 0.08 0.04
 -------- 09:00 0.08 0.00 ---- 0.06 0.22 1.63 0.08 0.05
 -------- 10:00 0.07 0.00 ---- 0.09 0.19 1.58 0.05 0.04
 -------- 11:00 0.07 0.00 ---- 0.08 0.21 1.58 0.07 0.04
 -------- 12:00 0.07 0.00 ---- 0.07 0.21 1.57 0.08 0.05
 28.12.12 13:00 0.08 0.01 ---- 0.08 0.20 1.56 0.07 0.05
 -------- 14:00 0.08 0.01 ---- 0.09 0.21 1.19 0.07 0.05
 -------- 15:00 0.08 0.01 0.29 0.07 0.23 1.57 0.07 0.05
 -------- 16:00 0.07 0.02 0.38 0.08 0.24 1.57 0.06 0.05
 -------- 17:00 0.08 0.02 0.42 0.10 0.22 1.58 0.05 0.06
 28.12.12 18:00 0.08 0.02 0.50 0.09 0.23 1.59 0.05 0.06
 -------- 19:00 0.07 0.02 0.50 0.08 0.23 1.60 0.05 0.06
 -------- 20:00 0.07 0.02 0.50 0.07 0.23 1.60 0.06 0.06
 -------- 21:00 0.05 0.02 0.50 0.14 0.20 1.57 0.04 0.05
 -------- 22:00 0.02 0.02 0.38 0.31 0.13 1.51 0.01 0.02
 28.12.12 23:00 0.02 0.02 0.38 0.31 0.14 1.51 0.01 0.02
 -------- 00:00 ---- 0.01 0.19 0.34 0.12 1.49 0.01 0.02
 -------- 01:00 ---- 0.01 0.12 0.35 0.11 1.49 0.01 0.02
 -------- 02:00 ---- 0.01 0.12 0.41 0.09 1.48 0.01 0.02
 -------- 03:00 ---- 0.01 ---- 0.45 0.10 1.48 0.01 0.01
 29.12.12 04:00 ---- 0.00 ---- 0.43 0.09 1.47 0.01 0.02
 -------- 05:00 ---- 0.00 ---- 0.43 0.08 1.47 0.01 0.02
 -------- 06:00 ---- 0.00 ---- 0.38 0.10 1.47 0.01 0.02
 -------- 07:00 0.06 0.00 ---- 0.36 0.13 1.48 0.01 0.01
 -------- 08:00 0.06 ---- ---- 0.35 0.14 1.48 0.01 0.02
 29.12.12 09:00 0.06 ---- ---- 0.33 0.16 1.48 0.01 0.02
 -------- 10:00 0.06 ---- ---- 0.31 0.17 1.48 0.01 0.02
 -------- 11:00 0.06 ---- ---- 0.31 0.17 1.49 0.02 0.02
